date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,symbol,name,sector
2019-01-23,82.55,83.56,84.01,82.32,8897,167249000.0,2.03,0.6,0.5,0.52,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-01-24,83.5,83.91,84.56,80.31,14416,270328704.0,5.09,0.42,0.35,0.85,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-01-25,83.21,84.31,85.23,82.9,11783,223987864.0,2.78,0.48,0.4,0.69,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-01-28,84.31,82.81,85.79,81.71,14325,270630384.0,4.84,-1.78,-1.5,0.84,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-01-29,81.91,82.75,84.15,81.9,13645,256006958.0,2.72,-0.07,-0.06,0.8,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-01-30,82.54,81.4,83.95,80.97,9965,185024916.0,3.6,-1.63,-1.35,0.59,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-01-31,81.85,82.24,82.8,81.0,10897,202080882.0,2.21,1.03,0.84,0.64,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-01,82.31,86.65,87.21,82.31,20915,401468464.0,5.96,5.36,4.41,1.23,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-11,86.19,90.42,91.74,86.16,21662,430255936.0,6.44,4.35,3.77,1.27,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-12,90.13,92.73,93.18,89.86,17734,365603952.0,3.67,2.55,2.31,1.04,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-13,93.3,95.31,96.25,92.61,20589,434222544.0,3.93,2.78,2.58,1.21,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-14,94.36,94.38,95.81,93.57,13488,283474992.0,2.35,-0.98,-0.93,0.79,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-15,94.95,92.73,95.8,92.33,15300,319367984.0,3.68,-1.75,-1.65,0.9,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-18,93.56,97.55,98.31,93.56,17530,375814096.0,5.12,5.2,4.82,1.03,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-19,97.51,94.16,98.64,93.86,19876,423434032.0,4.9,-3.48,-3.39,1.17,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-20,94.51,93.68,95.81,92.31,17987,375098128.0,3.72,-0.51,-0.48,1.06,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-21,93.56,92.06,95.24,92.06,18874,393369520.0,3.39,-1.73,-1.62,1.11,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-02-22,92.01,102.33,102.33,91.96,38328,836435680.0,11.26,11.16,10.27,2.25,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-07,113.64,113.64,113.64,113.64,4044,100552633.0,0.0,11.05,11.31,0.24,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-08,126.07,126.07,126.07,126.07,3640,99557534.0,0.0,10.94,12.43,0.21,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-11,133.42,132.04,134.31,119.31,118571,3317862448.0,11.9,4.74,5.97,6.97,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-12,130.31,128.8,133.31,127.01,43931,1237989680.0,4.77,-2.45,-3.24,2.58,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-13,128.56,125.27,128.61,122.06,38463,1044449536.0,5.09,-2.74,-3.53,2.26,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-14,126.31,129.31,131.55,125.3,35931,998710608.0,4.99,3.23,4.04,2.11,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-15,129.29,133.8,135.76,126.81,29874,849771008.0,6.92,3.47,4.49,1.76,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-18,133.59,140.31,140.71,133.56,43452,1294592576.0,5.34,4.87,6.51,2.56,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-19,138.28,136.3,139.3,135.01,24156,712471216.0,3.06,-2.86,-4.01,1.42,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-20,135.31,133.68,135.81,130.82,20702,596350496.0,3.66,-1.92,-2.62,1.22,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-21,133.4,136.91,137.94,132.3,22137,645654432.0,4.22,2.42,3.23,1.3,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-22,135.36,136.96,138.62,132.31,15410,452922752.0,4.61,0.04,0.05,0.91,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-25,133.81,134.96,140.97,133.32,18915,557343152.0,5.59,-1.46,-2.0,1.11,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-26,135.1,131.76,137.66,130.86,15845,458410160.0,5.04,-2.37,-3.2,0.93,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-27,139.39,142.57,144.21,137.4,42286,1280932256.0,5.17,8.2,10.81,2.49,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-28,141.31,142.8,145.28,140.66,21762,666624128.0,3.24,0.16,0.23,1.28,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-03-29,142.27,147.8,148.81,141.85,26455,829924624.0,4.87,3.5,5.0,1.56,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-01,146.31,150.85,151.76,146.31,26459,843631168.0,3.69,2.06,3.05,1.56,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-02,151.31,144.87,151.31,143.82,26499,829061488.0,4.97,-3.96,-5.98,1.56,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-03,144.81,143.95,146.31,141.81,19779,609223728.0,3.11,-0.64,-0.92,1.16,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-04,143.8,143.55,144.81,141.56,16132,496368080.0,2.26,-0.28,-0.4,0.95,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-08,143.55,143.25,145.25,141.36,20574,631523856.0,2.71,-0.21,-0.3,1.21,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-09,143.61,142.31,143.75,141.06,14395,439940528.0,1.88,-0.66,-0.94,0.85,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-10,142.88,146.05,147.44,141.21,22836,712334752.0,4.38,2.63,3.74,1.34,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-11,146.81,140.78,146.81,140.06,17119,523467904.0,4.62,-3.61,-5.27,1.01,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-12,139.97,138.06,141.74,136.81,16397,488974896.0,3.5,-1.93,-2.72,0.96,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-15,139.71,139.16,143.82,138.19,20861,632179392.0,4.08,0.8,1.1,1.23,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-16,139.13,141.0,141.02,136.84,18827,561553168.0,3.0,1.32,1.84,1.11,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-17,139.31,139.2,141.52,138.0,12418,372812416.0,2.5,-1.28,-1.8,0.73,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-18,140.36,144.06,144.31,139.31,18629,571867808.0,3.59,3.49,4.86,1.1,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-19,145.81,144.93,148.49,141.83,18986,592546528.0,4.62,0.6,0.87,1.12,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-22,144.81,139.21,144.91,138.86,20251,611320576.0,4.17,-3.95,-5.72,1.19,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-23,139.15,139.23,141.11,138.71,10402,312622032.0,1.72,0.01,0.02,0.61,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-24,139.81,141.31,141.76,138.56,13305,401253888.0,2.3,1.49,2.08,0.78,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-25,140.36,140.31,143.3,139.56,10666,324710816.0,2.65,-0.71,-1.0,0.63,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-26,139.5,140.91,142.3,137.59,11096,335857232.0,3.36,0.43,0.6,0.65,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-29,140.31,144.37,147.23,140.31,20562,635983936.0,4.91,2.46,3.46,1.21,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-04-30,144.37,141.31,145.85,140.41,15653,478325776.0,3.77,-2.12,-3.06,0.92,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-06,137.31,134.56,138.64,133.36,19833,581625840.0,3.74,-4.78,-6.75,1.17,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-07,134.82,136.91,139.74,134.82,18959,562694176.0,3.66,1.75,2.35,1.12,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-08,134.31,136.82,139.5,133.81,17422,516890128.0,4.16,-0.07,-0.09,1.02,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-09,136.81,129.82,139.05,129.37,25229,722691008.0,7.07,-5.12,-7.0,1.48,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-10,132.31,137.24,137.47,131.31,22243,648769152.0,4.75,5.72,7.42,1.31,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-13,136.39,137.96,140.06,136.12,13600,406421328.0,2.87,0.52,0.72,0.8,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-14,136.73,138.85,141.31,135.87,14059,421426160.0,3.94,0.65,0.89,0.83,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-15,140.07,144.5,144.89,139.98,19469,595897152.0,3.54,4.07,5.65,1.15,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-16,143.81,148.7,150.01,142.64,17117,535129248.0,5.1,2.91,4.2,1.01,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-17,147.79,142.56,147.81,141.65,15674,485444304.0,4.14,-4.13,-6.14,0.92,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-20,142.31,137.55,142.81,136.26,15619,465880336.0,4.59,-3.51,-5.01,0.92,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-21,137.83,142.21,142.21,136.31,16453,498598480.0,4.29,3.39,4.66,0.97,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-22,142.19,142.31,144.26,138.82,11596,355523840.0,3.83,0.07,0.1,0.68,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-23,141.81,139.36,143.15,139.19,9850,297830256.0,2.78,-2.07,-2.95,0.58,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-24,139.71,138.21,141.66,137.0,11976,357430416.0,3.34,-0.83,-1.15,0.7,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-27,138.65,138.22,140.51,135.9,15290,453856128.0,3.34,0.01,0.01,0.9,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-28,137.71,140.0,141.19,137.39,12786,383658224.0,2.75,1.29,1.78,0.75,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-29,140.46,141.46,142.56,137.82,13695,413312048.0,3.39,1.04,1.46,0.81,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-30,139.91,141.09,142.11,138.19,13877,417974912.0,2.77,-0.26,-0.37,0.82,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-05-31,141.09,147.63,149.36,139.72,25000,782202976.0,6.83,4.64,6.54,1.47,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-03,147.21,147.82,148.58,145.13,17200,541384224.0,2.34,0.13,0.19,1.01,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-04,147.27,141.79,147.79,139.21,27907,851140192.0,5.8,-4.08,-6.03,1.64,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-05,143.04,136.15,143.54,135.29,30794,910769952.0,5.82,-3.98,-5.64,1.81,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-06,138.6,136.03,140.7,123.71,29752,870608864.0,12.48,-0.09,-0.12,1.75,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-10,136.17,136.15,139.7,132.22,17857,523809840.0,5.5,0.09,0.12,1.05,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-11,135.11,139.06,140.2,135.01,22445,666395280.0,3.81,2.14,2.91,1.32,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-12,138.7,137.71,139.1,136.21,13846,408947648.0,2.08,-0.97,-1.35,0.81,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-13,137.71,139.2,140.66,134.65,17661,522750160.0,4.36,1.08,1.49,1.04,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-14,140.61,141.68,144.68,139.71,21879,666850016.0,3.57,1.78,2.48,1.29,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-17,140.7,140.76,142.7,138.55,12436,376092064.0,2.93,-0.65,-0.92,0.73,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-18,140.65,140.66,140.81,138.21,9808,294789872.0,1.85,-0.07,-0.1,0.58,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-19,143.71,143.63,145.62,142.76,18245,563622016.0,2.03,2.11,2.97,1.07,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-20,142.96,151.71,152.28,142.96,28104,894425264.0,6.49,5.63,8.08,1.65,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-21,151.75,149.01,152.56,148.31,18209,582115968.0,2.8,-1.78,-2.7,1.07,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-24,149.15,152.11,153.87,148.31,13832,448212432.0,3.73,2.08,3.1,0.81,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-25,151.26,153.21,153.43,148.83,11616,374491216.0,3.02,0.72,1.1,0.68,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-26,153.21,156.28,158.06,151.28,17466,578773600.0,4.43,2.0,3.07,1.03,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-27,156.11,156.98,160.41,155.78,17125,577232992.0,2.96,0.45,0.7,1.01,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-06-28,159.66,158.71,159.71,157.55,11560,390711872.0,1.38,1.1,1.73,0.68,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-01,161.21,165.01,166.96,160.43,18875,657175408.0,4.11,3.97,6.3,1.11,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-02,164.72,163.86,168.02,162.15,18304,640920656.0,3.56,-0.7,-1.15,1.08,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-03,162.76,157.61,163.65,155.54,28803,975917664.0,4.95,-3.81,-6.25,1.69,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-04,158.11,152.51,159.15,152.31,21552,710800080.0,4.34,-3.24,-5.1,1.27,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-05,154.11,161.28,162.8,153.41,30283,1024465568.0,6.16,5.75,8.77,1.78,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-08,155.77,155.71,159.16,150.72,29940,990296384.0,5.23,-3.45,-5.57,1.76,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-09,155.3,154.78,157.64,153.54,13789,455636240.0,2.63,-0.6,-0.93,0.81,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-10,156.7,157.19,158.7,153.94,12951,431992128.0,3.08,1.56,2.41,0.76,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-11,156.71,155.55,158.23,153.72,14077,467493888.0,2.87,-1.04,-1.64,0.83,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-12,154.55,157.71,159.25,154.21,11595,388086464.0,3.24,1.39,2.16,0.68,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-15,157.18,155.4,157.18,154.11,12820,424580816.0,1.95,-1.46,-2.31,0.75,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-16,155.21,152.48,156.15,151.34,19732,642936000.0,3.1,-1.88,-2.92,1.16,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-17,151.94,152.87,154.75,151.78,12275,401829232.0,1.95,0.26,0.39,0.72,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-18,153.01,152.83,154.61,151.72,8182,267397379.0,1.89,-0.03,-0.04,0.48,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-19,153.46,152.82,154.21,151.31,8518,278059360.0,1.9,-0.01,-0.01,0.5,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-22,152.82,153.11,154.87,150.71,10560,344829808.0,2.72,0.19,0.29,0.62,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-23,153.04,149.68,153.04,147.71,14502,464146112.0,3.48,-2.24,-3.43,0.85,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-24,150.11,155.72,156.7,150.11,18205,600402240.0,4.4,4.04,6.04,1.07,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-25,155.43,154.3,157.06,153.4,13524,446549744.0,2.35,-0.91,-1.42,0.8,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-26,153.23,158.61,159.48,153.22,14641,491434784.0,4.06,2.79,4.31,0.86,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-29,159.16,157.05,159.52,155.36,10955,367859616.0,2.62,-0.98,-1.56,0.64,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-30,157.0,157.19,158.7,155.71,8413,281511152.0,1.9,0.09,0.14,0.49,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-07-31,156.71,155.71,157.39,155.21,7554,251379578.0,1.39,-0.94,-1.48,0.44,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-01,155.99,154.36,156.61,153.41,9698,320427136.0,2.06,-0.87,-1.35,0.57,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-02,150.72,156.11,156.21,150.72,14824,489117664.0,3.56,1.13,1.75,0.87,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-05,155.46,152.41,155.55,151.77,11571,379497920.0,2.42,-2.37,-3.7,0.68,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-06,150.08,153.81,155.16,149.22,12908,420237504.0,3.9,0.92,1.4,0.76,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-07,154.96,156.95,157.49,153.31,12733,423255808.0,2.72,2.04,3.14,0.75,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-08,156.95,159.96,160.51,156.88,15711,531984144.0,2.31,1.92,3.01,0.92,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-09,161.66,161.78,165.21,160.21,17055,589966928.0,3.13,1.14,1.82,1.0,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-12,162.15,161.74,163.21,157.92,15122,518175536.0,3.27,-0.02,-0.04,0.89,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-13,154.71,155.21,157.21,151.86,42178,1388258032.0,3.31,-4.04,-6.53,2.48,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-14,156.41,159.21,161.71,154.26,25785,866671200.0,4.8,2.58,4.0,1.52,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-15,157.71,156.43,159.16,154.82,18050,601670240.0,2.73,-1.75,-2.78,1.06,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-16,156.28,156.52,158.46,153.01,20075,668199952.0,3.48,0.06,0.09,1.18,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-19,157.66,156.46,158.01,152.7,28618,946900976.0,3.39,-0.04,-0.06,1.68,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-20,155.37,152.27,155.37,149.23,38302,1239676000.0,3.92,-2.68,-4.19,2.25,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-21,151.01,153.21,155.36,151.0,19154,626573376.0,2.86,0.62,0.94,1.13,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-22,153.35,153.05,154.15,151.34,14111,459930480.0,1.83,-0.1,-0.16,0.83,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-23,153.06,162.86,163.46,151.21,39640,1346074768.0,8.0,6.41,9.81,2.33,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-26,162.31,167.26,172.18,162.31,33758,1203315328.0,6.06,2.7,4.4,1.99,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-27,167.71,166.21,169.41,165.6,15633,554535328.0,2.28,-0.63,-1.05,0.92,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-28,167.11,164.71,167.2,162.96,15327,535729296.0,2.55,-0.9,-1.5,0.9,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-29,164.97,165.71,165.82,163.32,13876,486245024.0,1.52,0.61,1.0,0.82,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-08-30,166.05,165.53,170.64,164.71,16245,579059408.0,3.58,-0.11,-0.18,0.96,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-02,165.19,165.71,167.71,162.96,16616,583607072.0,2.87,0.11,0.18,0.98,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-03,165.66,165.08,167.48,164.27,14564,511845872.0,1.94,-0.38,-0.63,0.86,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-04,165.7,164.65,166.6,163.1,15370,536750656.0,2.12,-0.26,-0.43,0.9,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-05,166.46,165.71,169.96,164.71,19679,697690800.0,3.19,0.64,1.06,1.16,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-06,166.96,169.51,169.51,163.71,18442,651852320.0,3.5,2.29,3.8,1.08,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-09,170.01,173.72,175.77,167.71,24008,879906256.0,4.75,2.48,4.21,1.41,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-11,174.93,168.36,179.1,168.21,24465,896332720.0,6.27,-3.09,-5.36,1.44,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-12,169.71,172.44,173.65,169.04,16021,583690208.0,2.74,2.42,4.08,0.94,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-16,172.82,174.71,175.24,171.21,12262,452262096.0,2.34,1.32,2.27,0.72,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-17,175.61,176.71,179.0,174.71,13569,509420784.0,2.46,1.14,2.0,0.8,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-18,176.86,181.21,182.21,176.86,16640,634687600.0,3.03,2.55,4.5,0.98,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-19,181.61,180.86,183.46,179.3,12577,481738432.0,2.3,-0.19,-0.35,0.74,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-20,182.21,181.81,182.31,179.71,9850,377160448.0,1.44,0.53,0.95,0.58,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-23,181.46,180.96,181.46,177.98,8568,326189824.0,1.91,-0.47,-0.85,0.5,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-24,181.3,188.8,189.71,181.29,15677,618206880.0,4.65,4.33,7.84,0.92,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-25,188.86,186.96,189.69,186.86,9531,378605808.0,1.5,-0.97,-1.84,0.56,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-26,187.65,187.55,193.0,184.44,15975,636330288.0,4.58,0.32,0.59,0.94,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-27,188.13,190.63,191.8,182.28,13521,535024832.0,5.08,1.64,3.08,0.8,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-09-30,189.91,186.89,192.14,185.72,13037,517853952.0,3.37,-1.96,-3.74,0.77,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-10-08,187.21,186.63,190.41,185.99,11936,472598464.0,2.37,-0.14,-0.26,0.7,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-10-09,186.72,183.71,187.21,182.09,16341,634459936.0,2.74,-1.56,-2.92,0.96,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-10-10,184.53,189.21,190.69,183.33,19563,775268320.0,4.01,2.99,5.5,1.15,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-10-11,189.29,190.25,191.1,188.25,12473,500000256.0,1.51,0.55,1.04,0.73,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-10-14,192.71,187.23,192.94,186.64,17641,699905152.0,3.31,-1.59,-3.02,1.04,qfq,stock_zh_a_hist,000661,长春高新,生物制品
2019-10-15,187.23,187.21,189.36,184.86,12515,494059440.0,2.4,-0.01,-0.02,0.74,qfq,stock_zh_a_hist,000661,长春高新,生物制品
