date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,symbol,name,sector
2019-07-22,27.3,26.55,27.6,26.52,85185,231491795.0,3.96,-2.75,-0.75,0.62,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-23,26.58,26.75,26.8,26.25,77830,207855294.0,2.07,0.75,0.2,0.56,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-24,26.66,27.03,27.4,26.58,78702,214463996.0,3.07,1.05,0.28,0.57,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-25,26.82,27.54,27.54,26.76,67740,186129628.0,2.89,1.89,0.51,0.49,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-26,27.42,27.34,27.69,27.24,57698,159293961.0,1.63,-0.73,-0.2,0.42,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-29,27.37,26.7,27.54,26.59,93465,252514529.0,3.47,-2.34,-0.64,0.68,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-30,26.64,27.5,28.23,26.59,154927,428841072.0,6.14,3.0,0.8,1.12,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-07-31,27.73,27.27,27.73,27.2,63466,174698340.0,1.93,-0.84,-0.23,0.46,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-01,27.17,27.04,27.42,26.77,66870,181673379.0,2.38,-0.84,-0.23,0.48,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-02,26.6,27.12,27.42,26.28,91273,247136738.0,4.22,0.3,0.08,0.66,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-05,26.9,26.14,27.04,26.14,102993,274505024.0,3.32,-3.61,-0.98,0.74,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-06,25.72,25.48,25.73,24.72,122042,310686816.0,3.86,-2.52,-0.66,0.88,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-07,25.65,25.86,26.12,25.44,82445,214306098.0,2.67,1.49,0.38,0.6,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-08,26.0,27.16,27.19,25.87,127697,343940416.0,5.1,5.03,1.3,0.92,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-09,27.22,27.02,27.54,26.79,98403,267792041.0,2.76,-0.52,-0.14,0.71,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-12,27.32,27.03,27.37,26.68,72535,196139575.0,2.55,0.04,0.01,0.52,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-13,26.64,26.9,27.21,26.5,71855,193936657.0,2.63,-0.48,-0.13,0.52,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-14,27.19,27.01,27.33,26.59,110085,299000736.0,2.75,0.41,0.11,0.8,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-15,26.52,27.29,27.31,26.46,96293,260686668.0,3.15,1.04,0.28,0.7,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-16,27.39,27.84,28.34,27.14,146804,412364544.0,4.4,2.02,0.55,1.06,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-19,28.24,28.74,28.98,27.99,188579,542644096.0,3.56,3.23,0.9,1.36,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-20,28.98,28.21,28.98,27.95,133179,379204912.0,3.58,-1.84,-0.53,0.96,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-21,28.05,27.63,28.2,27.53,108824,303714816.0,2.38,-2.06,-0.58,0.79,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-22,27.22,27.64,27.71,26.84,125958,346059744.0,3.15,0.04,0.01,0.91,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-23,27.67,28.13,28.34,27.43,131099,368698704.0,3.29,1.77,0.49,0.95,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-26,27.65,27.74,28.11,27.56,92355,257800213.0,1.96,-1.39,-0.39,0.67,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-27,27.92,27.89,28.62,27.89,143600,408071104.0,2.63,0.54,0.15,1.04,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-28,27.75,27.61,28.31,27.43,116977,325597792.0,3.16,-1.0,-0.28,0.85,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-29,27.45,27.29,27.61,27.12,82238,225953295.0,1.77,-1.16,-0.32,0.59,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-08-30,27.36,27.02,27.63,27.02,107567,295367648.0,2.24,-0.99,-0.27,0.78,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-02,27.17,27.54,27.73,26.94,145350,402027776.0,2.92,1.92,0.52,1.05,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-03,27.64,27.38,27.67,27.16,96657,266196128.0,1.85,-0.58,-0.16,0.7,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-04,27.19,27.16,27.5,27.03,107089,292968704.0,1.72,-0.8,-0.22,0.77,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-05,27.14,27.2,27.57,27.05,158422,434532784.0,1.91,0.15,0.04,1.14,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-06,27.32,27.26,27.32,26.85,101166,275813168.0,1.73,0.22,0.06,0.73,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-09,27.72,28.45,28.57,27.15,288522,810673920.0,5.21,4.37,1.19,2.08,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-10,28.46,28.45,28.99,28.2,205514,591188512.0,2.78,0.0,0.0,1.48,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-11,28.54,27.82,28.76,27.55,185123,521868400.0,4.25,-2.21,-0.63,1.34,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-12,27.84,27.79,27.92,27.32,111744,310081392.0,2.16,-0.11,-0.03,0.81,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-16,27.74,27.64,27.84,27.54,91569,254816337.0,1.08,-0.54,-0.15,0.66,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-17,27.59,27.14,27.71,26.86,113124,309998320.0,3.08,-1.81,-0.5,0.82,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-18,27.13,27.18,27.5,26.96,72189,197934520.0,1.99,0.15,0.04,0.52,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-19,27.26,27.28,27.36,27.01,93854,256611404.0,1.29,0.37,0.1,0.68,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-20,27.19,28.1,28.49,27.15,218828,618771520.0,4.91,3.01,0.82,1.58,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
2019-09-23,28.07,27.24,28.28,27.13,153314,425621568.0,4.09,-3.06,-0.86,1.11,qfq,stock_zh_a_hist,300142,沃森生物,疫苗
