date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,symbol,name,sector
2025-03-27,45.68,47.99,48.02,45.2,868632,4127696681.0,6.15,4.71,2.16,1.36,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-03-28,47.99,48.21,49.13,47.99,772998,3782798004.0,2.38,0.46,0.22,1.21,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-03-31,48.58,48.8,49.68,48.45,783166,3863528326.0,2.55,1.22,0.59,1.23,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-01,48.8,51.4,52.1,48.51,1359063,6963773597.0,7.36,5.33,2.6,2.13,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-02,50.92,50.45,51.36,50.26,631879,3230471821.0,2.14,-1.85,-0.95,0.99,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-03,50.01,50.64,51.2,50.01,517858,2643033087.0,2.36,0.38,0.19,0.81,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-07,48.4,48.3,49.45,46.36,1155033,5580749462.0,6.1,-4.62,-2.34,1.81,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-08,48.4,48.3,48.89,46.86,987646,4739094856.0,4.2,0.0,0.0,1.55,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-09,47.33,47.82,47.82,45.46,975200,4574095268.0,4.89,-0.99,-0.48,1.53,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-10,48.57,48.1,48.69,47.46,731713,3541702205.0,2.57,0.59,0.28,1.15,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-11,47.76,47.98,48.28,47.4,425798,2053266781.0,1.83,-0.25,-0.12,0.67,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-14,47.98,48.47,49.6,47.7,571834,2811326097.0,3.96,1.02,0.49,0.9,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-15,48.2,47.87,48.53,47.52,326289,1571241599.0,2.08,-1.24,-0.6,0.51,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-16,48.0,48.5,48.5,46.96,455344,2184411134.0,3.22,1.32,0.63,0.71,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-17,48.14,48.38,48.47,47.92,303900,1477059115.0,1.13,-0.25,-0.12,0.48,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-18,48.18,47.6,48.52,47.46,253302,1217785121.0,2.19,-1.61,-0.78,0.4,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-21,47.3,48.77,49.0,47.23,370680,1811287012.0,3.72,2.46,1.17,0.58,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-22,48.64,50.57,50.9,48.64,617892,3116791043.0,4.63,3.69,1.8,0.97,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-23,50.56,50.69,51.05,50.22,385430,1964625809.0,1.64,0.24,0.12,0.6,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-24,50.57,50.73,51.32,50.02,336077,1721477004.0,2.56,0.08,0.04,0.53,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-25,51.28,49.87,51.6,49.57,524329,2660676971.0,4.0,-1.7,-0.86,0.82,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-28,49.28,49.57,49.75,48.6,396210,1969933552.0,2.31,-0.6,-0.3,0.62,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-29,49.31,49.2,49.33,48.48,346670,1708826486.0,1.71,-0.75,-0.37,0.54,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-04-30,49.05,50.7,50.96,48.9,429338,2173618447.0,4.19,3.05,1.5,0.67,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-06,51.7,50.6,51.78,50.33,385439,1971965956.0,2.86,-0.2,-0.1,0.6,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-07,51.7,51.11,51.85,50.61,397288,2044498617.0,2.45,1.01,0.51,0.62,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-08,50.82,51.16,51.33,50.63,290148,1493108281.0,1.37,0.1,0.05,0.45,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-09,51.16,52.41,52.59,51.05,586037,3078537820.0,3.01,2.44,1.25,0.92,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-12,51.6,50.29,51.6,49.8,843912,4279425861.0,3.43,-4.05,-2.12,1.32,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-13,50.79,50.83,51.83,50.48,519132,2667979498.0,2.68,1.07,0.54,0.81,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-14,50.62,52.5,52.85,50.61,626347,3280790285.0,4.41,3.29,1.67,0.98,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-15,52.5,53.29,53.55,52.3,533615,2853103030.0,2.38,1.5,0.79,0.84,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-16,53.09,53.45,53.6,52.5,382177,2047406426.0,2.06,0.3,0.16,0.6,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-19,53.4,53.05,53.93,52.65,350191,1875209002.0,2.39,-0.75,-0.4,0.55,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-20,53.89,54.05,54.75,53.39,593357,3233612042.0,2.56,1.89,1.0,0.93,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-21,53.88,55.54,56.1,53.63,612403,3398156910.0,4.57,2.76,1.49,0.96,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-22,55.6,55.2,55.96,54.76,413146,2298821740.0,2.16,-0.61,-0.34,0.65,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-23,55.7,54.3,55.8,54.1,541840,2981192924.0,3.08,-1.63,-0.9,0.85,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-26,54.0,53.15,54.43,52.86,532284,2850955759.0,2.89,-2.12,-1.15,0.83,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-27,53.02,53.22,53.89,52.93,360323,1930051269.0,1.81,0.13,0.07,0.56,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-28,53.39,54.05,54.73,53.13,358050,1943962412.0,3.01,1.56,0.83,0.56,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-29,53.95,53.9,54.39,53.66,354853,1924548694.0,1.35,-0.28,-0.15,0.56,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-05-30,54.09,54.54,55.46,54.05,471422,2590435177.0,2.62,1.19,0.64,0.74,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-03,54.54,54.68,55.58,54.05,434450,2397345666.0,2.81,0.26,0.14,0.68,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-04,54.64,55.09,55.64,54.41,368593,2038925051.0,2.25,0.75,0.41,0.58,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-05,54.9,53.68,54.9,53.35,495273,2675359811.0,2.81,-2.56,-1.41,0.78,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-06,53.7,53.6,53.98,53.18,344534,1849932993.0,1.49,-0.15,-0.08,0.54,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-09,53.8,54.16,55.59,53.58,656906,3607525589.0,3.75,1.04,0.56,1.03,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-10,54.18,54.93,55.6,54.18,480735,2654117466.0,2.62,1.42,0.77,0.75,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-11,54.8,54.51,55.61,54.35,377736,2080608921.0,2.29,-0.76,-0.42,0.59,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-12,54.2,55.62,56.0,53.8,493188,2730556453.0,4.04,2.04,1.11,0.77,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-13,55.49,53.69,55.86,53.36,660238,3593704539.0,4.49,-3.47,-1.93,1.04,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-16,53.21,53.56,53.88,52.9,392241,2100282375.0,1.83,-0.24,-0.13,0.61,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-17,53.8,51.64,54.01,51.4,695180,3648258374.0,4.87,-3.58,-1.92,1.09,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-18,51.5,51.61,52.03,51.12,334095,1728559051.0,1.76,-0.06,-0.03,0.52,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-19,51.64,51.38,52.19,51.11,373167,1930536852.0,2.09,-0.45,-0.23,0.58,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-20,51.55,51.56,52.13,51.43,240608,1249132876.0,1.36,0.35,0.18,0.38,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-23,51.48,51.76,51.98,51.0,313281,1620281115.0,1.9,0.39,0.2,0.49,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-24,51.89,51.95,52.3,51.53,451035,2347206997.0,1.49,0.37,0.19,0.71,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-25,51.95,52.75,52.83,51.11,536482,2799316482.0,3.31,1.54,0.8,0.84,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-26,52.4,51.88,52.75,51.7,392269,2050704854.0,1.99,-1.65,-0.87,0.61,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-27,51.71,51.75,51.87,51.47,287765,1492711802.0,0.77,-0.25,-0.13,0.45,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-06-30,51.71,51.7,51.99,50.79,445355,2292910157.0,2.32,-0.1,-0.05,0.7,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-01,51.69,52.26,52.54,51.6,397725,2084478374.0,1.82,1.08,0.56,0.62,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-02,52.2,52.05,53.24,51.9,325712,1714632081.0,2.56,-0.4,-0.21,0.51,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-03,52.06,52.27,52.38,51.61,293678,1536828863.0,1.48,0.42,0.22,0.46,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-04,52.41,53.06,53.59,52.4,477923,2548289616.0,2.28,1.51,0.79,0.75,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-07,53.18,52.45,53.39,52.36,286388,1516132786.0,1.94,-1.15,-0.61,0.45,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-08,52.49,53.2,53.49,52.3,359263,1916547623.0,2.27,1.43,0.75,0.56,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-09,53.2,56.99,57.74,52.82,1158212,6507788433.0,9.25,7.12,3.79,1.82,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-10,56.93,57.4,58.08,56.41,903716,5204345946.0,2.93,0.72,0.41,1.42,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-11,57.31,56.7,57.92,56.68,658632,3779524292.0,2.16,-1.22,-0.7,1.03,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-14,56.55,57.01,57.85,56.36,473758,2714468293.0,2.63,0.55,0.31,0.74,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-15,57.05,57.02,57.33,56.32,436928,2491977102.0,1.77,0.02,0.01,0.68,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-16,57.45,57.02,58.7,56.84,398191,2293530537.0,3.26,0.0,0.0,0.62,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-17,56.7,57.53,57.7,56.64,444146,2553187389.0,1.86,0.89,0.51,0.7,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-18,58.01,58.56,59.66,57.7,660986,3881474081.0,3.41,1.79,1.03,1.04,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-21,58.3,57.8,58.6,57.48,509442,2960736582.0,1.91,-1.3,-0.76,0.8,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-22,57.8,57.21,58.65,57.0,475570,2753253571.0,2.85,-1.02,-0.59,0.75,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-23,57.0,56.93,57.88,56.67,425295,2440208239.0,2.12,-0.49,-0.28,0.67,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-24,57.24,57.3,57.78,56.75,465834,2670846698.0,1.81,0.65,0.37,0.73,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-25,57.3,56.2,57.35,56.15,505394,2873987055.0,2.09,-1.92,-1.1,0.79,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-28,59.9,61.84,61.84,59.46,1630096,9943549097.0,4.23,10.04,5.64,2.56,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-29,62.8,63.6,65.23,61.93,1682769,10731327179.0,5.34,2.85,1.76,2.64,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-30,63.61,63.39,64.53,62.45,980849,6247901661.0,3.27,-0.33,-0.21,1.54,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-07-31,63.2,62.7,64.05,62.3,742039,4690208201.0,2.76,-1.09,-0.69,1.16,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-01,62.63,61.11,63.38,60.56,734655,4545894531.0,4.5,-2.54,-1.59,1.15,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-04,60.4,61.8,61.85,59.8,689613,4217834709.0,3.35,1.13,0.69,1.08,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-05,61.91,62.1,62.26,61.36,541443,3356911222.0,1.46,0.49,0.3,0.85,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-06,61.99,61.38,62.35,61.18,572479,3539622159.0,1.88,-1.16,-0.72,0.9,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-07,61.05,60.61,61.9,60.5,504764,3088025792.0,2.28,-1.25,-0.77,0.79,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-08,60.5,60.79,60.93,59.8,362971,2203721883.0,1.86,0.3,0.18,0.57,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-11,60.79,60.87,61.22,60.48,425752,2600063209.0,1.22,0.13,0.08,0.67,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-12,61.12,60.65,61.25,60.06,391835,2380971082.0,1.95,-0.36,-0.22,0.61,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-13,60.65,62.41,63.31,60.65,815296,5079201588.0,4.39,2.9,1.76,1.28,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-14,62.65,62.62,63.4,62.16,571266,3597162010.0,1.99,0.34,0.21,0.9,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-15,62.44,63.2,64.07,62.26,614933,3908038788.0,2.89,0.93,0.58,0.96,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-18,63.2,62.88,63.75,62.61,728858,4616557070.0,1.8,-0.51,-0.32,1.14,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-19,63.2,61.49,65.2,61.43,997700,6322095612.0,6.0,-2.21,-1.39,1.56,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
2025-08-20,61.46,62.65,62.77,60.91,650424,4025484233.0,3.02,1.89,1.16,1.02,qfq,stock_zh_a_hist,600276,恒瑞医药,创新药
