date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,symbol,name,sector
2019-05-29,27.11,27.48,27.74,27.05,26131,207797234.0,2.54,1.1,0.3,0.36,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-05-30,27.33,27.18,27.59,26.97,20208,159780653.0,2.26,-1.09,-0.3,0.28,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-05-31,27.18,27.26,27.63,27.12,23986,190150071.0,1.88,0.29,0.08,0.33,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-03,27.18,26.88,27.47,26.61,24683,193641732.0,3.15,-1.39,-0.38,0.34,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-04,26.97,26.55,27.23,26.54,20823,162423931.0,2.57,-1.23,-0.33,0.29,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-05,26.88,26.41,26.97,26.29,23937,185093886.0,2.56,-0.53,-0.14,0.33,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-06,26.33,26.4,26.71,26.17,20331,157249234.0,2.04,-0.04,-0.01,0.28,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-10,26.6,27.11,27.16,26.23,25972,203574870.0,3.52,2.69,0.71,0.36,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-11,27.09,28.04,28.24,26.94,39205,314911264.0,4.8,3.43,0.93,0.55,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-12,27.96,27.93,28.32,27.74,25084,202556697.0,2.07,-0.39,-0.11,0.35,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-13,27.94,27.99,28.4,27.73,29619,240285449.0,2.4,0.21,0.06,0.41,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-14,27.94,28.54,29.17,27.93,57015,472078896.0,4.43,1.96,0.55,0.79,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-17,28.61,29.73,30.44,28.61,66490,565055424.0,6.41,4.17,1.19,0.93,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-18,29.64,29.75,29.86,29.45,45816,389195520.0,1.38,0.07,0.02,0.64,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-19,30.44,30.04,30.76,29.81,62305,535621392.0,3.19,0.97,0.29,0.87,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-20,30.0,30.29,30.29,29.74,70062,601114896.0,1.83,0.83,0.25,0.97,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-21,30.49,29.75,30.52,29.22,70357,598019968.0,4.29,-1.78,-0.54,0.98,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-24,29.43,29.77,29.86,29.31,48803,414572560.0,1.85,0.07,0.02,0.68,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-25,29.9,29.16,30.02,28.74,42413,355146816.0,4.3,-2.05,-0.61,0.59,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-26,29.57,30.53,30.73,28.8,89301,766536992.0,6.62,4.7,1.37,1.24,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-27,30.79,30.58,30.86,30.16,66179,574649680.0,2.29,0.16,0.05,0.92,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-06-28,30.53,30.44,30.58,30.03,47352,408681440.0,1.8,-0.46,-0.14,0.66,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-01,31.0,32.32,32.99,30.63,98689,886777440.0,7.75,6.18,1.88,1.37,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-02,32.29,34.29,35.15,32.29,105843,713185440.0,8.85,6.1,1.97,1.05,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-03,34.15,33.57,34.15,33.36,89167,598150448.0,2.3,-2.1,-0.72,0.89,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-04,33.48,33.06,33.69,32.68,78630,518055088.0,3.01,-1.52,-0.51,0.78,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-05,33.23,33.07,33.3,32.56,60713,399178752.0,2.24,0.03,0.01,0.6,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-08,32.82,32.31,33.1,31.57,67911,438566800.0,4.63,-2.3,-0.76,0.68,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-09,32.09,32.23,32.65,31.93,55532,358963552.0,2.23,-0.25,-0.08,0.55,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-10,32.38,32.16,33.01,32.02,55516,360900480.0,3.07,-0.22,-0.07,0.55,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-11,32.35,31.68,32.41,31.46,49469,316444416.0,2.95,-1.49,-0.48,0.49,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-12,31.75,31.63,32.38,31.63,42128,269517984.0,2.37,-0.16,-0.05,0.42,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-15,31.39,32.48,32.59,30.64,69013,442363296.0,6.17,2.69,0.85,0.69,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-16,32.36,32.44,32.59,32.13,54305,351777888.0,1.42,-0.12,-0.04,0.54,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-17,32.44,32.51,32.88,32.23,49852,324109344.0,2.0,0.22,0.07,0.5,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-18,32.38,32.1,32.57,31.46,50927,327364832.0,3.41,-1.26,-0.41,0.51,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-19,32.28,32.5,32.57,32.0,55978,363145008.0,1.78,1.25,0.4,0.56,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-22,32.43,32.24,32.65,31.81,57373,370911600.0,2.58,-0.8,-0.26,0.57,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-23,32.41,32.48,32.56,32.12,44476,288243664.0,1.36,0.74,0.24,0.44,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-24,32.59,32.92,33.05,32.35,80624,526506960.0,2.16,1.35,0.44,0.8,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-25,32.9,32.87,33.12,32.28,49587,323762688.0,2.55,-0.15,-0.05,0.49,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-26,32.68,33.84,33.95,32.56,78848,523231856.0,4.23,2.95,0.97,0.78,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-29,33.72,33.67,34.37,33.59,52330,352496832.0,2.3,-0.5,-0.17,0.52,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-30,33.9,33.38,33.99,33.35,42991,287162480.0,1.9,-0.86,-0.29,0.43,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-07-31,33.36,32.52,33.42,32.38,52709,344667056.0,3.12,-2.58,-0.86,0.52,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-01,32.53,32.46,32.81,32.23,40593,263382761.0,1.78,-0.18,-0.06,0.4,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-02,31.81,31.85,32.16,31.29,58442,371482688.0,2.68,-1.88,-0.61,0.58,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-05,31.51,31.22,31.79,31.06,55320,348813776.0,2.29,-1.98,-0.63,0.55,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-06,30.63,31.28,31.35,30.51,53206,332180768.0,2.69,0.19,0.06,0.53,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-07,31.5,31.33,31.77,31.19,44608,282168208.0,1.85,0.16,0.05,0.44,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-08,31.8,32.63,32.85,31.76,95003,614156688.0,3.48,4.15,1.3,0.94,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-09,32.62,32.63,33.18,32.44,95861,629300784.0,2.27,0.0,0.0,0.95,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-12,32.62,34.07,34.12,32.6,81367,543944800.0,4.66,4.41,1.44,0.81,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-13,33.78,34.82,35.32,33.75,121094,830184576.0,4.61,2.2,0.75,1.2,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-14,33.72,35.65,37.04,33.12,249378,1710353856.0,11.26,2.38,0.83,2.48,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-15,34.91,34.53,35.63,34.32,124237,856921808.0,3.67,-3.14,-1.12,1.23,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-16,34.63,36.63,37.14,34.63,127507,912520192.0,7.27,6.08,2.1,1.27,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-19,37.0,37.88,38.46,36.99,143799,1065842192.0,4.01,3.41,1.25,1.43,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-20,37.35,39.38,40.49,37.35,174155,1330977792.0,8.29,3.96,1.5,1.73,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-21,39.46,39.57,39.9,38.72,83753,640883056.0,3.0,0.48,0.19,0.83,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-22,39.97,39.91,40.97,39.49,77724,603409200.0,3.74,0.86,0.34,0.77,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-23,39.84,42.98,43.0,39.73,141834,1139430256.0,8.19,7.69,3.07,1.41,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-26,42.47,42.7,42.97,41.84,96041,783046032.0,2.63,-0.65,-0.28,0.95,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-27,43.24,43.43,45.21,42.97,166434,1397632336.0,5.25,1.71,0.73,1.65,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-28,43.63,43.4,43.97,42.44,84249,697554768.0,3.52,-0.07,-0.03,0.84,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-29,43.06,43.09,43.57,42.41,65922,543818464.0,2.67,-0.71,-0.31,0.66,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-08-30,43.24,45.44,46.28,43.19,101335,874141120.0,7.17,5.45,2.35,1.01,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-02,45.34,45.87,46.03,44.71,77146,665417360.0,2.9,0.95,0.43,0.77,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-03,45.67,43.79,45.85,43.54,98082,829906864.0,5.04,-4.53,-2.08,0.97,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-04,44.0,42.62,44.19,41.46,155551,1274380560.0,6.23,-2.67,-1.17,1.55,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-05,42.74,42.76,43.23,42.23,111445,913890000.0,2.35,0.33,0.14,1.11,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-06,42.76,42.74,43.04,41.83,85061,695652176.0,2.83,-0.05,-0.02,0.85,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-09,42.95,42.71,43.3,42.4,100919,829651808.0,2.11,-0.07,-0.03,1.0,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-10,42.91,42.66,43.54,42.23,104483,860449472.0,3.07,-0.12,-0.05,1.04,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-11,42.65,41.96,42.68,41.04,96585,779126864.0,3.84,-1.64,-0.7,0.96,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-12,42.08,41.84,42.11,40.87,79725,637376640.0,2.96,-0.29,-0.12,0.79,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-16,41.87,42.03,42.59,41.56,81418,659432352.0,2.46,0.45,0.19,0.81,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-17,41.96,41.71,42.53,41.29,64408,520818544.0,2.95,-0.76,-0.32,0.64,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-18,41.84,43.18,43.77,41.84,138259,1141293792.0,4.63,3.52,1.47,1.37,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-19,43.4,42.88,43.76,42.2,85978,705840512.0,3.61,-0.69,-0.3,0.85,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-20,42.97,44.13,44.61,42.95,92946,784062848.0,3.87,2.92,1.25,0.92,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-23,43.96,43.0,44.03,42.72,61558,511319312.0,2.97,-2.56,-1.13,0.61,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-24,43.12,44.43,44.82,42.75,99053,835579504.0,4.81,3.33,1.43,0.98,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-25,44.21,45.26,46.22,44.09,127312,1105849344.0,4.79,1.87,0.83,1.27,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-26,45.22,45.03,46.07,44.43,80681,695893072.0,3.62,-0.51,-0.23,0.8,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-27,45.02,45.65,46.47,43.48,88475,765749360.0,6.64,1.38,0.62,0.88,qfq,stock_zh_a_hist,603259,药明康德,CXO
2019-09-30,45.57,45.44,45.91,44.47,63744,550272752.0,3.15,-0.46,-0.21,0.63,qfq,stock_zh_a_hist,603259,药明康德,CXO
