date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,symbol,name,sector
2019-01-29,39.55,40.32,40.42,39.16,32607,256154601.0,3.18,1.77,0.7,0.31,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-01-30,40.1,39.4,40.46,39.17,23816,185546115.0,3.2,-2.28,-0.92,0.23,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-01-31,39.3,39.42,39.96,38.97,29451,229450272.0,2.51,0.05,0.02,0.28,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-01,39.85,41.73,42.11,39.43,38811,311387296.0,6.8,5.86,2.31,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-11,41.4,43.4,43.76,41.23,42832,354456592.0,6.06,4.0,1.67,0.41,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-12,43.5,44.72,45.32,43.16,56852,481449968.0,4.98,3.04,1.32,0.55,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-13,44.67,45.01,45.44,44.17,40594,345800400.0,2.84,0.65,0.29,0.39,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-14,45.02,44.4,45.02,43.82,44663,377192752.0,2.67,-1.36,-0.61,0.43,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-15,44.19,43.05,44.19,42.7,40382,336046496.0,3.36,-3.04,-1.35,0.39,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-18,43.15,44.79,44.9,43.15,42845,362474688.0,4.07,4.04,1.74,0.41,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-19,44.82,43.65,44.82,43.32,38277,322353328.0,3.35,-2.55,-1.14,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-20,43.64,43.75,44.08,43.23,32412,270940880.0,1.95,0.23,0.1,0.31,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-21,43.75,43.1,43.85,43.0,30526,254290370.0,1.94,-1.49,-0.65,0.29,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-22,43.09,43.27,43.32,42.05,39011,320858080.0,2.95,0.39,0.17,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-25,43.33,44.65,44.96,43.2,104468,880155296.0,4.07,3.19,1.38,1.0,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-26,44.62,45.71,46.84,43.91,94088,815460272.0,6.56,2.37,1.06,0.9,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-02-27,45.71,44.67,46.41,44.3,56768,489179872.0,4.62,-2.28,-1.04,0.55,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-01,47.39,45.72,47.47,44.97,65970,569969712.0,5.6,2.35,1.05,0.63,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-04,45.97,47.49,47.65,45.94,85777,758254928.0,3.74,3.87,1.77,0.82,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-05,47.44,47.47,47.47,46.62,46569,412187744.0,1.79,-0.04,-0.02,0.45,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-06,47.39,46.76,47.47,46.25,48139,423140928.0,2.57,-1.5,-0.71,0.46,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-07,46.62,45.2,46.62,44.55,73369,630414320.0,4.43,-3.34,-1.56,0.7,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-08,44.05,43.03,44.97,42.94,63809,535496320.0,4.49,-4.8,-2.17,0.61,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-11,42.9,43.94,44.21,42.87,43772,365846064.0,3.11,2.11,0.91,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-12,44.56,43.74,44.56,43.46,49615,416534944.0,2.5,-0.46,-0.2,0.48,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-13,43.33,44.2,44.63,43.2,48860,410378928.0,3.27,1.05,0.46,0.47,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-14,44.2,44.33,44.82,43.92,38832,328952240.0,2.04,0.29,0.13,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-15,44.4,43.97,44.9,43.52,48923,413603552.0,3.11,-0.81,-0.36,0.47,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-18,44.02,46.7,46.75,43.9,114354,988415456.0,6.48,6.21,2.73,1.1,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-19,46.76,45.54,46.9,44.97,81443,703807200.0,4.13,-2.48,-1.16,0.78,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-20,45.47,45.17,45.87,44.5,48344,414678960.0,3.01,-0.81,-0.37,0.46,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-21,45.12,45.42,45.42,44.7,47667,408329664.0,1.59,0.55,0.25,0.46,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-22,46.05,45.35,46.36,44.9,58720,507116144.0,3.21,-0.15,-0.07,0.56,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-25,44.52,43.29,44.52,43.26,80171,670687952.0,2.78,-4.54,-2.06,0.77,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-26,43.29,42.88,43.81,42.62,39441,327355200.0,2.75,-0.95,-0.41,0.38,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-27,42.77,43.78,43.96,42.77,43582,364245360.0,2.78,2.1,0.9,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-28,43.72,43.32,43.72,42.95,36480,302987600.0,1.76,-1.05,-0.46,0.35,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-03-29,43.32,44.97,45.12,43.2,72727,617496176.0,4.43,3.81,1.65,0.7,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-01,45.19,46.4,46.62,45.18,88580,770592960.0,3.2,3.18,1.43,0.85,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-02,46.27,45.8,46.27,45.26,67464,582192016.0,2.18,-1.29,-0.6,0.65,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-03,45.77,45.08,47.33,43.34,158242,1363511360.0,8.71,-1.57,-0.72,1.52,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-04,44.62,44.52,44.65,43.68,97524,821916688.0,2.15,-1.24,-0.56,0.94,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-08,44.55,45.0,45.68,44.26,88462,754420048.0,3.19,1.08,0.48,0.85,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-09,45.33,48.9,49.26,44.77,183973,1630668816.0,9.98,8.67,3.9,1.77,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-10,48.9,51.11,54.53,48.47,171285,1619425360.0,12.39,4.52,2.21,1.64,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-11,50.69,48.76,51.02,48.23,105491,966954656.0,5.46,-4.6,-2.35,1.01,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-12,48.9,48.17,49.4,47.47,71104,640662400.0,3.96,-1.21,-0.59,0.68,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-15,48.46,47.58,50.01,47.57,64122,581373200.0,5.07,-1.22,-0.59,0.62,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-16,47.56,48.3,48.3,46.76,57566,513690832.0,3.24,1.51,0.72,0.55,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-17,48.12,49.04,49.54,47.64,60088,545250976.0,3.93,1.53,0.74,0.58,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-18,48.9,48.23,49.55,48.19,46469,422478112.0,2.77,-1.65,-0.81,0.45,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-19,48.13,48.15,48.8,47.25,43809,391943312.0,3.21,-0.17,-0.08,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-22,48.15,49.49,49.6,47.85,74384,676735728.0,3.63,2.78,1.34,0.71,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-23,49.05,48.76,49.5,48.62,49056,446792080.0,1.78,-1.48,-0.73,0.47,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-24,48.97,49.62,49.95,48.97,56146,515562896.0,2.01,1.76,0.86,0.54,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-25,49.84,47.76,49.97,47.64,46251,417859792.0,4.7,-3.75,-1.86,0.44,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-26,47.69,45.48,47.69,45.48,62655,545745728.0,4.63,-4.77,-2.28,0.6,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-29,45.48,46.44,47.4,45.03,49825,437049760.0,5.21,2.11,0.96,0.48,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-04-30,46.05,47.12,47.4,45.76,39172,344361760.0,3.53,1.46,0.68,0.38,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-06,45.69,42.48,45.7,41.69,87320,731944336.0,8.51,-9.85,-4.64,0.84,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-07,42.75,44.0,44.25,42.75,44316,370525296.0,3.53,3.58,1.52,0.43,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-08,42.62,43.9,44.8,42.4,45270,381546544.0,5.45,-0.23,-0.1,0.43,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-09,43.36,40.61,43.82,39.97,75055,605515072.0,8.77,-7.49,-3.29,0.72,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-10,41.05,41.05,41.65,39.62,68936,551743744.0,5.0,1.08,0.44,0.66,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-13,40.79,40.4,41.05,39.51,34885,276391104.0,3.75,-1.58,-0.65,0.33,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-14,40.15,40.1,40.97,39.83,38810,306453008.0,2.82,-0.74,-0.3,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-15,40.12,41.05,41.15,39.7,76427,608212720.0,3.62,2.37,0.95,0.73,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-29,41.05,40.28,41.76,35.41,72149,563551568.0,15.47,-1.88,-0.77,0.69,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-30,40.25,39.97,40.25,39.25,34576,270722592.0,2.48,-0.77,-0.31,0.33,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-05-31,39.96,39.4,41.05,39.4,38993,307393648.0,4.13,-1.43,-0.57,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-03,39.46,40.13,40.45,39.46,36056,283565328.0,2.51,1.85,0.73,0.35,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-04,40.3,39.66,40.8,39.33,32609,254567511.0,3.66,-1.17,-0.47,0.31,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-05,39.62,38.55,40.23,38.44,43545,326375184.0,4.51,-2.8,-1.11,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-06,38.55,38.43,38.88,38.22,41898,311859168.0,1.71,-0.31,-0.12,0.4,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-10,38.43,39.17,39.4,37.72,31818,238449319.0,4.37,1.93,0.74,0.31,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-11,39.17,40.87,40.95,39.0,41321,317443952.0,4.98,4.34,1.7,0.4,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-12,40.42,40.64,40.94,40.12,25285,195149206.0,2.01,-0.56,-0.23,0.24,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-13,40.63,40.92,41.05,39.98,21731,168240055.0,2.63,0.69,0.28,0.21,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-14,40.92,40.74,41.25,40.55,21542,167554634.0,1.71,-0.44,-0.18,0.21,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-17,40.81,40.45,41.39,40.35,27297,211980920.0,2.55,-0.71,-0.29,0.26,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-18,40.9,40.45,40.95,39.99,28111,216288445.0,2.37,0.0,0.0,0.27,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-19,41.15,41.01,41.47,40.75,33934,264524728.0,1.78,1.38,0.56,0.33,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-20,41.01,41.66,42.4,40.8,65016,513027248.0,3.9,1.58,0.65,0.62,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-21,41.68,41.72,42.05,41.47,46695,368537968.0,1.39,0.14,0.06,0.45,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-24,41.72,42.18,42.31,41.25,38013,301147552.0,2.54,1.1,0.46,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-25,42.2,42.98,43.02,41.83,54869,438784944.0,2.82,1.9,0.8,0.53,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-26,42.9,43.22,43.45,42.4,33434,269142720.0,2.44,0.56,0.24,0.32,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-27,42.95,45.17,45.39,42.95,52676,434552832.0,5.65,4.51,1.95,0.51,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-06-28,45.19,44.92,45.19,44.27,34460,285932464.0,2.04,-0.55,-0.25,0.33,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-01,45.45,45.62,46.4,45.45,43416,367490896.0,2.11,1.56,0.7,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-02,46.25,45.97,46.25,45.34,41670,352528320.0,1.99,0.77,0.35,0.68,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-03,45.6,45.44,45.95,45.05,41898,352571280.0,1.96,-1.15,-0.53,0.69,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-04,45.39,44.77,45.55,44.22,37852,314713776.0,2.93,-1.47,-0.67,0.62,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-05,44.97,45.4,45.9,44.76,24530,205968186.0,2.55,1.41,0.63,0.4,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-08,45.4,43.83,45.4,43.01,35996,296150256.0,5.26,-3.46,-1.57,0.59,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-09,43.87,44.09,44.6,43.86,19642,161979360.0,1.69,0.59,0.26,0.32,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-10,44.74,43.97,44.87,43.51,21860,179593484.0,3.08,-0.27,-0.12,0.36,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-11,43.9,42.98,44.27,42.8,32232,262412639.0,3.34,-2.25,-0.99,0.53,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-12,43.35,43.64,44.02,43.21,28075,229441779.0,1.88,1.54,0.66,0.46,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-15,43.61,43.6,43.87,42.39,39211,317195136.0,3.39,-0.09,-0.04,0.64,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-16,43.8,42.57,44.0,42.52,31950,257791750.0,3.39,-2.36,-1.03,0.52,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-17,42.51,41.06,42.51,40.76,51545,404375856.0,4.11,-3.55,-1.51,0.85,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-18,40.9,40.0,41.1,39.67,45017,345336320.0,3.48,-2.58,-1.06,0.74,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-19,40.3,40.05,40.62,39.83,34728,266141815.0,1.98,0.13,0.05,0.57,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-22,40.06,39.44,40.35,39.29,31427,238749529.0,2.65,-1.52,-0.61,0.52,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-23,39.62,40.78,41.0,39.41,50382,388916768.0,4.03,3.4,1.34,0.83,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-24,41.03,40.67,41.19,40.52,28923,224805061.0,1.64,-0.27,-0.11,0.47,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-25,40.77,41.47,41.6,40.48,32389,253693049.0,2.75,1.97,0.8,0.53,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-26,41.46,40.88,42.11,40.76,51905,405941360.0,3.26,-1.42,-0.59,0.85,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-29,40.9,39.62,41.19,39.51,63112,482325584.0,4.11,-3.08,-1.26,1.04,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-30,39.48,39.44,39.97,39.26,47663,361866080.0,1.79,-0.45,-0.18,0.78,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-07-31,39.45,39.56,39.83,39.3,29673,225549032.0,1.34,0.3,0.12,0.49,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-01,39.69,39.42,39.69,39.07,28751,217318842.0,1.57,-0.35,-0.14,0.47,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-02,38.98,39.18,39.25,38.68,24156,181619981.0,1.45,-0.61,-0.24,0.4,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-05,39.12,38.47,39.16,38.19,25607,191330720.0,2.48,-1.81,-0.71,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-06,37.76,38.69,38.8,37.55,46858,348204528.0,3.25,0.57,0.22,0.77,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-07,38.68,38.42,39.0,38.4,25681,191368057.0,1.55,-0.7,-0.27,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-08,38.64,39.1,39.23,38.51,21586,162053436.0,1.87,1.77,0.68,0.35,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-09,39.17,38.4,39.53,38.33,27569,206017447.0,3.07,-1.79,-0.7,0.45,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-12,38.47,39.3,39.37,38.47,22474,169037593.0,2.34,2.34,0.9,0.37,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-13,39.26,39.62,39.67,38.9,20634,156218308.0,1.96,0.81,0.32,0.34,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-14,39.83,39.4,40.1,39.22,23535,178853117.0,2.22,-0.56,-0.22,0.39,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-15,38.69,39.04,39.33,38.37,23573,176570081.0,2.44,-0.91,-0.36,0.39,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-16,39.18,39.15,39.8,38.56,29663,223587853.0,3.18,0.28,0.11,0.49,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-19,39.19,40.14,40.32,39.19,44911,342429008.0,2.89,2.53,0.99,0.74,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-20,39.97,41.05,41.6,39.87,40106,311332416.0,4.31,2.27,0.91,0.66,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-21,41.18,40.59,41.18,40.22,24602,189989133.0,2.34,-1.12,-0.46,0.4,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-22,40.3,40.55,40.69,39.97,31333,240778275.0,1.77,-0.1,-0.04,0.51,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-23,40.67,40.95,41.6,40.12,29375,228705808.0,3.65,0.99,0.4,0.48,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-26,40.22,41.94,42.47,39.99,55160,435076720.0,6.06,2.42,0.99,0.91,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-27,42.46,42.37,42.85,41.9,54858,438835920.0,2.27,1.03,0.43,0.9,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-28,42.16,41.55,42.66,41.26,38581,304490160.0,3.3,-1.94,-0.82,0.63,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-29,40.93,39.98,40.93,39.98,70164,539272864.0,2.29,-3.78,-1.57,1.15,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-08-30,39.99,40.12,40.45,39.62,59000,451168064.0,2.08,0.35,0.14,0.97,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-02,39.77,39.66,40.04,38.96,68224,516518368.0,2.69,-1.15,-0.46,1.12,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-03,39.64,39.31,39.65,39.05,40266,303931184.0,1.51,-0.88,-0.35,0.66,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-04,39.29,39.66,39.67,39.05,38492,291480176.0,1.58,0.89,0.35,0.63,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-05,39.69,39.62,40.26,39.26,68504,523360608.0,2.52,-0.1,-0.04,1.12,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-06,39.75,39.69,39.88,39.37,43302,328685840.0,1.29,0.18,0.07,0.71,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-09,39.89,40.1,40.12,39.62,44293,338241280.0,1.26,1.03,0.41,0.73,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-10,40.1,41.05,41.05,39.83,81685,632589600.0,3.04,2.37,0.95,1.34,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-11,41.05,39.98,41.11,39.89,66495,511655344.0,2.97,-2.61,-1.07,1.09,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-12,40.01,40.05,40.17,39.77,38435,294012816.0,1.0,0.18,0.07,0.63,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-16,40.01,40.65,40.89,40.01,49808,385211088.0,2.2,1.5,0.6,0.82,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-17,40.65,40.2,40.83,40.03,36471,280949552.0,1.97,-1.11,-0.45,0.6,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-18,40.2,40.67,40.93,40.2,35533,275192336.0,1.82,1.17,0.47,0.58,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-19,40.8,40.63,40.83,40.38,31663,245214356.0,1.11,-0.1,-0.04,0.52,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-20,40.69,40.76,41.17,40.37,51467,399147984.0,1.97,0.32,0.13,0.85,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-23,40.76,39.75,40.77,39.62,38262,291638112.0,2.82,-2.48,-1.01,0.63,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-24,39.75,39.72,39.98,39.62,29844,227578170.0,0.91,-0.08,-0.03,0.49,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-25,39.79,40.94,41.76,38.98,98710,766804240.0,7.0,3.07,1.22,1.62,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-26,40.93,40.39,41.4,40.17,46774,362603040.0,3.0,-1.34,-0.55,0.77,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-27,39.87,39.95,40.39,39.66,25505,195152310.0,1.81,-1.09,-0.44,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-09-30,39.95,39.65,40.19,39.63,17638,134742360.0,1.4,-0.75,-0.3,0.29,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-08,39.65,40.18,40.45,39.62,22170,170116336.0,2.09,1.34,0.53,0.36,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-09,40.19,39.76,40.19,39.43,25289,192372787.0,1.89,-1.05,-0.42,0.42,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-10,39.67,39.3,39.75,39.15,35038,264739698.0,1.51,-1.16,-0.46,0.58,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-11,39.45,39.67,39.7,39.19,27279,206973735.0,1.3,0.94,0.37,0.45,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-14,41.12,45.1,45.1,40.77,231226,1874918080.0,10.92,13.69,5.43,3.8,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-15,45.12,45.77,46.9,45.12,125655,1068093824.0,3.95,1.49,0.67,2.06,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-16,45.68,43.97,46.5,43.76,110500,921789376.0,5.99,-3.93,-1.8,1.81,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-17,44.33,43.6,44.47,43.34,80476,658136608.0,2.57,-0.84,-0.37,1.32,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-18,44.05,42.37,44.15,42.15,93641,755717552.0,4.59,-2.82,-1.23,1.54,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-21,42.46,43.38,43.67,42.12,86109,695840448.0,3.66,2.38,1.01,1.41,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-22,43.15,43.54,44.29,42.9,51579,421022576.0,3.2,0.37,0.16,0.85,qfq,stock_zh_a_hist,000538,云南白药,中药
2019-10-23,43.52,43.05,44.22,42.69,44693,363272464.0,3.51,-1.13,-0.49,0.73,qfq,stock_zh_a_hist,000538,云南白药,中药
