date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,symbol,name,sector
2019-02-21,23.77,23.84,24.46,23.73,109596,440548416.0,3.06,-0.13,-0.03,1.26,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-02-22,23.71,23.77,24.06,23.04,131150,515648256.0,4.28,-0.29,-0.07,1.51,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-02-25,24.13,25.55,25.7,23.97,183496,760154224.0,7.28,7.49,1.78,2.12,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-02-26,25.8,26.35,27.93,25.8,251017,1119096800.0,8.34,3.13,0.8,2.9,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-02-27,26.55,26.28,27.13,25.89,172133,754453408.0,4.71,-0.27,-0.07,1.99,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-02-28,26.67,26.89,27.39,26.6,152231,678473264.0,3.01,2.32,0.61,1.76,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-01,27.28,27.91,28.05,26.95,179577,817849584.0,4.09,3.79,1.02,2.07,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-04,28.25,27.92,28.79,27.67,213416,988756544.0,4.01,0.04,0.01,2.46,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-05,27.55,27.93,28.13,27.45,125981,575579888.0,2.44,0.04,0.01,1.45,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-06,27.91,27.27,28.05,26.95,180669,814455664.0,3.94,-2.36,-0.66,2.08,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-07,27.6,27.26,28.12,26.82,177203,802178960.0,4.77,-0.04,-0.01,2.04,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-08,26.6,26.69,28.03,26.27,191551,864926144.0,6.46,-2.09,-0.57,2.21,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-11,26.8,28.45,28.69,26.8,201806,925308448.0,7.08,6.59,1.76,2.33,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-12,28.67,28.46,28.83,27.94,182059,851667040.0,3.13,0.04,0.01,2.1,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-13,28.57,29.88,30.51,28.27,245179,1195599952.0,7.87,4.99,1.42,2.83,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-14,29.6,29.04,30.11,28.28,171643,821876000.0,6.12,-2.81,-0.84,1.98,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-15,29.11,29.93,30.51,29.11,144842,710604976.0,4.82,3.06,0.89,1.67,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-18,29.81,31.25,31.8,29.81,199224,1011279360.0,6.65,4.41,1.32,2.3,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-19,31.0,31.27,31.5,30.86,107506,547020480.0,2.05,0.06,0.02,1.24,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-20,31.2,30.42,31.39,29.67,139590,694915744.0,5.5,-2.72,-0.85,1.61,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-21,30.11,30.27,30.55,29.97,81170,401936240.0,1.91,-0.49,-0.15,0.94,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-22,30.2,30.27,30.45,29.59,92604,454761520.0,2.84,0.0,0.0,1.07,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-25,29.87,29.53,30.8,29.48,127253,627663520.0,4.36,-2.44,-0.74,1.47,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-26,29.87,29.53,30.15,29.27,93224,452207328.0,2.98,0.0,0.0,1.08,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-27,29.8,30.52,30.69,29.47,138056,684452144.0,4.13,3.35,0.99,1.59,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-28,30.57,29.65,30.57,29.59,90052,440887184.0,3.21,-2.85,-0.87,1.04,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-03-29,29.65,31.33,31.51,29.49,167812,843501568.0,6.81,5.67,1.68,1.94,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-01,32.22,31.67,32.6,31.41,175830,915054544.0,3.8,1.09,0.34,2.03,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-02,28.57,28.23,29.27,28.23,359958,1684055888.0,3.28,-10.86,-3.44,4.15,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-03,28.6,29.24,29.38,28.42,470181,2229328752.0,3.4,3.58,1.01,5.42,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-04,29.4,27.73,29.4,26.73,490109,2243670208.0,9.13,-5.16,-1.51,5.65,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-08,28.11,27.55,28.11,27.04,306012,1382836992.0,3.86,-0.65,-0.18,3.53,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-09,27.23,27.77,27.87,27.11,173497,788804672.0,2.76,0.8,0.22,2.0,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-10,27.65,27.94,28.53,27.47,196589,908964976.0,3.82,0.61,0.17,2.27,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-11,27.81,27.07,28.04,26.91,201632,905224576.0,4.04,-3.11,-0.87,2.33,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-12,27.07,26.63,27.23,26.33,148290,654223440.0,3.32,-1.63,-0.44,1.71,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-15,26.95,26.77,27.15,26.67,122282,543163360.0,1.8,0.53,0.14,1.41,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-16,26.65,27.55,27.57,26.64,166087,745951744.0,3.47,2.91,0.78,1.92,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-17,27.35,27.24,27.53,27.07,117469,528573696.0,1.67,-1.13,-0.31,1.35,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-18,27.21,27.29,27.48,27.07,75090,337772304.0,1.51,0.18,0.05,0.87,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-19,27.33,26.97,27.37,26.79,97765,436659472.0,2.13,-1.17,-0.32,1.13,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-22,27.07,27.12,27.19,26.8,95116,424561264.0,1.45,0.56,0.15,1.1,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-23,27.53,27.27,27.53,27.0,97338,438028144.0,1.95,0.55,0.15,1.12,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-24,27.28,27.26,27.39,26.85,77313,345925120.0,1.98,-0.04,-0.01,0.89,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-25,27.17,26.91,27.59,26.91,103911,467776944.0,2.49,-1.28,-0.35,1.2,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-26,27.07,27.13,27.45,26.82,93044,417116400.0,2.34,0.82,0.22,1.07,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-29,27.41,27.55,27.93,27.15,152010,692003520.0,2.88,1.55,0.42,1.75,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-04-30,27.35,26.0,27.79,25.4,227444,987905264.0,8.68,-5.63,-1.55,2.62,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-06,25.13,24.05,25.13,23.93,180200,735899856.0,4.62,-7.5,-1.95,2.08,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-07,24.37,24.31,24.89,23.83,120063,488068480.0,4.41,1.08,0.26,1.38,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-08,23.63,23.99,24.56,23.53,81526,328634192.0,4.24,-1.32,-0.32,0.94,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-09,23.8,23.58,24.02,23.47,74523,295172592.0,2.29,-1.71,-0.41,0.86,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-10,23.75,24.12,24.19,23.43,125688,503014096.0,3.22,2.29,0.54,1.45,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-13,23.99,23.91,24.05,23.81,65274,260816906.0,1.0,-0.87,-0.21,0.75,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-14,24.05,24.0,24.09,23.67,87135,349511072.0,1.76,0.38,0.09,1.01,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-15,24.24,24.75,24.77,24.02,127183,518747952.0,3.13,3.13,0.75,1.47,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-16,24.8,27.5,27.5,24.48,304387,1330599088.0,12.2,11.11,2.75,3.51,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-17,27.27,25.97,27.27,25.86,217771,954479248.0,5.13,-5.56,-1.53,2.51,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-20,25.97,25.79,26.47,24.99,134174,571238832.0,5.7,-0.69,-0.18,1.55,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-21,25.89,25.74,26.41,25.65,130124,562181376.0,2.95,-0.19,-0.05,1.5,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-22,25.74,25.12,25.75,24.85,122294,510603760.0,3.5,-2.41,-0.62,1.41,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-23,24.97,23.75,24.97,23.59,138041,556185488.0,5.49,-5.45,-1.37,1.59,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-24,23.87,23.83,24.19,23.6,75031,299494864.0,2.48,0.34,0.08,0.87,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-27,24.0,24.3,24.41,23.51,83335,335174848.0,3.78,1.97,0.47,0.96,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-28,24.27,25.07,25.07,24.11,100297,408680432.0,3.95,3.17,0.77,1.16,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-29,24.5,24.5,24.71,24.4,68958,282052112.0,1.24,-2.27,-0.57,0.8,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-30,24.22,24.13,24.22,23.88,53003,212665431.0,1.39,-1.51,-0.37,0.61,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-05-31,24.19,24.14,24.61,23.95,56282,227807072.0,2.74,0.04,0.01,0.65,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-03,24.33,24.18,24.57,24.01,63992,259300123.0,2.32,0.17,0.04,0.74,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-04,24.0,23.92,24.31,23.83,62406,250038509.0,1.99,-1.08,-0.26,0.72,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-05,24.21,21.99,24.24,21.27,177454,671415984.0,12.42,-8.07,-1.93,2.05,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-06,22.02,22.22,22.63,22.02,78424,294923424.0,2.77,1.05,0.23,0.9,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-10,22.27,21.6,22.27,21.47,110038,404905264.0,3.6,-2.79,-0.62,1.27,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-11,21.54,22.47,22.6,21.45,92709,347468000.0,5.32,4.03,0.87,1.07,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-12,22.53,22.45,22.73,22.23,68821,259780909.0,2.23,-0.09,-0.02,0.79,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-13,22.39,22.19,22.43,21.81,70325,261802660.0,2.76,-1.16,-0.26,0.81,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-14,22.56,22.47,23.1,22.37,90589,345731744.0,3.29,1.26,0.28,1.04,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-17,22.65,22.83,23.07,22.38,63089,240529616.0,3.07,1.6,0.36,0.73,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-18,22.82,23.73,24.1,22.41,124872,492005104.0,7.4,3.94,0.9,1.44,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-19,24.35,24.0,24.71,23.93,100907,408117536.0,3.29,1.14,0.27,1.16,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-20,23.85,24.61,24.85,23.85,84926,347291568.0,4.17,2.54,0.61,0.98,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-21,25.23,25.27,25.52,24.91,115381,483107264.0,2.48,2.68,0.66,1.33,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-24,25.27,25.17,25.45,24.89,57430,237484099.0,2.22,-0.4,-0.1,0.66,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-25,25.01,25.83,25.93,24.69,106525,442770592.0,4.93,2.62,0.66,1.23,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-26,25.59,25.89,26.31,25.33,75117,320226512.0,3.79,0.23,0.06,0.87,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-27,25.81,26.15,26.5,25.81,61409,263539256.0,2.67,1.0,0.26,0.71,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-06-28,26.24,26.33,26.65,26.0,69337,298795104.0,2.49,0.69,0.18,0.8,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-01,27.35,27.23,27.47,26.93,161220,715872992.0,2.05,3.42,0.9,1.84,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-02,27.07,27.26,27.54,26.94,161539,719465808.0,2.2,0.11,0.03,1.84,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-03,27.69,27.44,27.96,27.27,153510,690593152.0,2.53,0.66,0.18,1.75,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-04,27.34,27.44,27.8,27.12,105275,470981872.0,2.48,0.0,0.0,1.2,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-05,27.04,27.46,27.67,27.04,103328,463422912.0,2.3,0.07,0.02,1.18,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-08,27.46,26.83,27.46,26.73,131361,579672512.0,2.66,-2.29,-0.63,1.5,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-09,27.13,27.04,27.23,26.87,61968,273977216.0,1.34,0.78,0.21,0.71,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-10,27.32,26.93,27.43,26.85,56408,249146463.0,2.14,-0.41,-0.11,0.64,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-11,27.23,26.93,27.27,26.73,71745,316229632.0,2.01,0.0,0.0,0.82,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-12,26.99,26.87,27.08,26.73,48312,212475634.0,1.3,-0.22,-0.06,0.55,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-15,26.95,27.49,27.56,26.8,135949,606769376.0,2.83,2.31,0.62,1.55,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-16,27.52,27.77,28.15,27.47,121355,548645312.0,2.47,1.02,0.28,1.39,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-17,27.66,27.98,28.0,27.47,108277,490708880.0,1.91,0.76,0.21,1.24,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-18,27.98,28.13,28.17,27.78,91854,419194256.0,1.39,0.54,0.15,1.05,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-19,28.14,28.09,28.25,27.97,79519,363786960.0,1.0,-0.14,-0.04,0.91,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-22,28.09,28.17,28.63,27.93,86923,399255344.0,2.49,0.28,0.08,0.99,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-23,28.42,28.93,28.98,28.37,151420,708388544.0,2.17,2.7,0.76,1.73,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-24,28.93,28.93,29.05,28.74,74009,347481344.0,1.07,0.0,0.0,0.85,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-25,28.93,28.95,29.05,28.82,44937,211232119.0,0.8,0.07,0.02,0.51,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-26,28.99,28.98,29.31,28.83,71073,335688032.0,1.66,0.1,0.03,0.81,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-29,29.09,28.87,29.15,28.79,59868,281072544.0,1.24,-0.38,-0.11,0.68,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-30,28.99,28.99,29.25,28.85,59696,281371232.0,1.39,0.42,0.12,0.68,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-07-31,29.03,28.9,29.27,28.53,77083,362879360.0,2.55,-0.31,-0.09,0.88,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-01,28.93,27.94,28.93,27.4,147645,673279312.0,5.29,-3.32,-0.96,1.69,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-02,27.4,27.73,28.09,27.31,66921,302318784.0,2.79,-0.75,-0.21,0.76,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-05,27.8,26.83,27.83,26.83,74720,332004960.0,3.61,-3.25,-0.9,0.85,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-06,26.33,26.43,26.79,25.88,77666,335212144.0,3.39,-1.49,-0.4,0.89,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-07,26.66,27.41,27.87,26.63,85800,382490368.0,4.69,3.71,0.98,0.98,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-08,27.55,28.79,29.01,27.45,128885,598379376.0,5.69,5.03,1.38,1.47,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-09,28.91,28.91,29.22,28.61,86885,408255296.0,2.12,0.42,0.12,0.99,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-12,28.99,28.82,29.19,28.64,67212,315241616.0,1.9,-0.31,-0.09,0.77,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-13,28.86,28.89,29.23,28.57,63008,295719712.0,2.29,0.24,0.07,0.72,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-14,29.13,30.15,30.45,28.87,133432,641432448.0,5.47,4.36,1.26,1.52,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-15,29.6,29.83,29.91,29.31,92908,446489680.0,1.99,-1.06,-0.32,1.06,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-16,29.73,30.08,30.77,29.63,105056,515564656.0,3.82,0.84,0.25,1.2,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-19,30.33,30.88,31.12,30.18,124617,621758112.0,3.13,2.66,0.8,1.42,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-20,30.9,30.05,31.05,30.04,90600,446550784.0,3.27,-2.69,-0.83,1.03,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-21,29.94,29.48,30.4,29.23,111457,534986896.0,3.89,-1.9,-0.57,1.27,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-22,29.4,29.56,29.97,29.16,87440,419580592.0,2.75,0.27,0.08,1.0,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-23,29.71,30.96,31.44,29.4,152430,755165584.0,6.9,4.74,1.4,1.74,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-26,30.4,30.63,31.06,30.4,91479,453693600.0,2.13,-1.07,-0.33,1.04,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-27,30.9,30.76,31.33,30.44,142853,714920352.0,2.91,0.42,0.13,1.63,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-28,30.89,29.47,30.93,28.0,205593,976434288.0,9.53,-4.19,-1.29,2.35,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-29,29.34,29.62,29.97,29.12,82842,396593936.0,2.88,0.51,0.15,0.95,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-08-30,29.8,29.46,30.23,29.27,95900,462610448.0,3.24,-0.54,-0.16,1.1,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-02,29.72,31.9,32.39,29.72,172129,873530000.0,9.06,8.28,2.44,1.97,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-03,31.75,31.54,31.85,31.19,108678,552216432.0,2.07,-1.13,-0.36,1.24,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-04,31.67,31.57,31.8,30.93,88708,449870864.0,2.76,0.1,0.03,1.01,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-05,31.61,31.73,32.58,31.41,102627,530312560.0,3.71,0.51,0.16,1.17,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-06,31.99,32.79,32.97,31.4,111194,580971216.0,4.95,3.34,1.06,1.27,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-09,32.74,32.82,33.13,32.39,97062,512281040.0,2.26,0.09,0.03,1.11,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-10,32.95,32.39,32.99,32.21,63210,330484320.0,2.38,-1.31,-0.43,0.72,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-11,32.64,31.47,32.64,31.41,91347,467727008.0,3.8,-2.84,-0.92,1.04,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-12,31.67,32.02,32.14,31.47,53085,273324224.0,2.13,1.75,0.55,0.61,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-16,32.09,32.0,32.16,31.38,51603,264424653.0,2.44,-0.06,-0.02,0.59,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-17,31.83,31.53,31.9,31.32,57819,294092016.0,1.81,-1.47,-0.47,0.66,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-18,31.45,31.6,32.07,31.27,49027,250682381.0,2.54,0.22,0.07,0.56,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-19,31.87,32.37,32.49,31.27,85506,442475168.0,3.86,2.44,0.77,0.98,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-20,32.36,32.29,32.65,32.07,58128,302433776.0,1.79,-0.25,-0.08,0.66,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
2019-09-23,31.73,30.99,32.04,30.72,103132,518242304.0,4.09,-4.03,-1.3,1.18,qfq,stock_zh_a_hist,300122,智飞生物,疫苗
