date,close,volume,source
2019-03-26,131.76,15845.25,stock_zh_a_hist_tx
2019-03-27,142.57,42285.8,stock_zh_a_hist_tx
2019-03-28,142.81,21762.46,stock_zh_a_hist_tx
2019-03-29,147.81,26455.04,stock_zh_a_hist_tx
2019-04-01,150.86,26459.21,stock_zh_a_hist_tx
2019-04-02,144.87,26499.14,stock_zh_a_hist_tx
2019-04-03,143.96,19778.74,stock_zh_a_hist_tx
2019-04-04,143.56,16132.42,stock_zh_a_hist_tx
2019-04-08,143.25,20573.79,stock_zh_a_hist_tx
2019-04-09,142.31,14395.19,stock_zh_a_hist_tx
2019-04-10,146.06,22835.92,stock_zh_a_hist_tx
2019-04-11,140.79,17119.19,stock_zh_a_hist_tx
2019-04-12,138.07,16396.99,stock_zh_a_hist_tx
2019-04-15,139.17,20861.11,stock_zh_a_hist_tx
2019-04-16,141.0,18827.05,stock_zh_a_hist_tx
2019-04-17,139.21,12418.11,stock_zh_a_hist_tx
2019-04-18,144.07,18628.61,stock_zh_a_hist_tx
2019-04-19,144.94,18986.08,stock_zh_a_hist_tx
2019-04-22,139.21,20251.4,stock_zh_a_hist_tx
2019-04-23,139.24,10401.65,stock_zh_a_hist_tx
2019-04-24,141.31,13304.95,stock_zh_a_hist_tx
2019-04-25,140.31,10666.29,stock_zh_a_hist_tx
2019-04-26,140.91,11095.87,stock_zh_a_hist_tx
2019-04-29,144.37,20562.49,stock_zh_a_hist_tx
2019-04-30,141.32,15652.52,stock_zh_a_hist_tx
2019-05-06,134.56,19833.13,stock_zh_a_hist_tx
2019-05-07,136.92,18958.97,stock_zh_a_hist_tx
2019-05-08,136.83,17422.45,stock_zh_a_hist_tx
2019-05-09,129.83,25229.39,stock_zh_a_hist_tx
2019-05-10,137.25,22243.36,stock_zh_a_hist_tx
2019-05-13,137.96,13600.45,stock_zh_a_hist_tx
2019-05-14,138.86,14058.52,stock_zh_a_hist_tx
2019-05-15,144.5,19469.45,stock_zh_a_hist_tx
2019-05-16,148.7,17116.74,stock_zh_a_hist_tx
2019-05-17,142.56,15674.16,stock_zh_a_hist_tx
2019-05-20,137.55,15619.4,stock_zh_a_hist_tx
2019-05-21,142.21,16453.33,stock_zh_a_hist_tx
2019-05-22,142.31,11595.71,stock_zh_a_hist_tx
2019-05-23,139.36,9849.95,stock_zh_a_hist_tx
2019-05-24,138.21,11976.08,stock_zh_a_hist_tx
2019-05-27,138.22,15289.99,stock_zh_a_hist_tx
2019-05-28,140.01,12786.14,stock_zh_a_hist_tx
2019-05-29,141.46,13695.48,stock_zh_a_hist_tx
2019-05-30,141.09,13877.25,stock_zh_a_hist_tx
2019-05-31,147.64,24999.79,stock_zh_a_hist_tx
2019-06-03,147.82,17199.9,stock_zh_a_hist_tx
2019-06-04,141.79,27907.2,stock_zh_a_hist_tx
2019-06-05,136.15,30793.88,stock_zh_a_hist_tx
2019-06-06,136.04,29751.76,stock_zh_a_hist_tx
2019-06-10,136.15,17857.24,stock_zh_a_hist_tx
2019-06-11,139.07,22444.99,stock_zh_a_hist_tx
2019-06-12,137.71,13846.3,stock_zh_a_hist_tx
2019-06-13,139.21,17661.28,stock_zh_a_hist_tx
2019-06-14,141.69,21878.85,stock_zh_a_hist_tx
2019-06-17,140.76,12436.45,stock_zh_a_hist_tx
2019-06-18,140.66,9807.63,stock_zh_a_hist_tx
2019-06-19,143.64,18245.2,stock_zh_a_hist_tx
2019-06-20,151.71,28103.62,stock_zh_a_hist_tx
2019-06-21,149.02,18208.56,stock_zh_a_hist_tx
2019-06-24,152.11,13831.99,stock_zh_a_hist_tx
2019-06-25,153.21,11616.19,stock_zh_a_hist_tx
2019-06-26,156.28,17466.44,stock_zh_a_hist_tx
2019-06-27,156.99,17124.8,stock_zh_a_hist_tx
2019-06-28,158.71,11559.51,stock_zh_a_hist_tx
2019-07-01,165.01,18875.1,stock_zh_a_hist_tx
2019-07-02,163.86,18303.55,stock_zh_a_hist_tx
2019-07-03,157.61,28803.25,stock_zh_a_hist_tx
2019-07-04,152.51,21552.37,stock_zh_a_hist_tx
2019-07-05,161.29,30283.44,stock_zh_a_hist_tx
2019-07-08,155.71,29940.21,stock_zh_a_hist_tx
2019-07-09,154.79,13788.65,stock_zh_a_hist_tx
2019-07-10,157.2,12950.73,stock_zh_a_hist_tx
2019-07-11,155.55,14077.25,stock_zh_a_hist_tx
2019-07-12,157.71,11595.32,stock_zh_a_hist_tx
2019-07-15,155.4,12820.27,stock_zh_a_hist_tx
2019-07-16,152.49,19731.78,stock_zh_a_hist_tx
2019-07-17,152.87,12275.27,stock_zh_a_hist_tx
2019-07-18,152.84,8182.18,stock_zh_a_hist_tx
2019-07-19,152.83,8517.74,stock_zh_a_hist_tx
2019-07-22,153.11,10560.18,stock_zh_a_hist_tx
2019-07-23,149.68,14502.26,stock_zh_a_hist_tx
2019-07-24,155.72,18205.0,stock_zh_a_hist_tx
2019-07-25,154.3,13524.11,stock_zh_a_hist_tx
2019-07-26,158.61,14640.84,stock_zh_a_hist_tx
2019-07-29,157.06,10954.84,stock_zh_a_hist_tx
2019-07-30,157.19,8413.14,stock_zh_a_hist_tx
2019-07-31,155.71,7553.5,stock_zh_a_hist_tx
2019-08-01,154.36,9697.61,stock_zh_a_hist_tx
2019-08-02,156.12,14823.62,stock_zh_a_hist_tx
2019-08-05,152.42,11571.16,stock_zh_a_hist_tx
2019-08-06,153.81,12908.18,stock_zh_a_hist_tx
2019-08-07,156.95,12732.82,stock_zh_a_hist_tx
2019-08-08,159.96,15711.49,stock_zh_a_hist_tx
2019-08-09,161.79,17055.49,stock_zh_a_hist_tx
2019-08-12,161.75,15122.08,stock_zh_a_hist_tx
2019-08-13,155.22,42178.36,stock_zh_a_hist_tx
2019-08-14,159.21,25784.91,stock_zh_a_hist_tx
2019-08-15,156.44,18050.22,stock_zh_a_hist_tx
2019-08-16,156.52,20075.46,stock_zh_a_hist_tx
2019-08-19,156.46,28618.36,stock_zh_a_hist_tx
2019-08-20,152.28,38301.68,stock_zh_a_hist_tx
2019-08-21,153.22,19154.49,stock_zh_a_hist_tx
2019-08-22,153.05,14110.75,stock_zh_a_hist_tx
2019-08-23,162.86,39639.89,stock_zh_a_hist_tx
2019-08-26,167.27,33758.03,stock_zh_a_hist_tx
2019-08-27,166.21,15632.73,stock_zh_a_hist_tx
2019-08-28,164.71,15326.99,stock_zh_a_hist_tx
2019-08-29,165.71,13875.51,stock_zh_a_hist_tx
2019-08-30,165.54,16244.8,stock_zh_a_hist_tx
2019-09-02,165.71,16615.73,stock_zh_a_hist_tx
2019-09-03,165.09,14563.7,stock_zh_a_hist_tx
2019-09-04,164.65,15370.1,stock_zh_a_hist_tx
2019-09-05,165.71,19678.57,stock_zh_a_hist_tx
2019-09-06,169.51,18442.4,stock_zh_a_hist_tx
2019-09-09,173.72,24008.09,stock_zh_a_hist_tx
2019-09-11,168.36,24465.36,stock_zh_a_hist_tx
2019-09-12,172.45,16021.0,stock_zh_a_hist_tx
2019-09-16,174.72,12261.95,stock_zh_a_hist_tx
2019-09-17,176.71,13568.57,stock_zh_a_hist_tx
2019-09-18,181.21,16640.3,stock_zh_a_hist_tx
2019-09-19,180.87,12576.6,stock_zh_a_hist_tx
2019-09-20,181.82,9849.86,stock_zh_a_hist_tx
2019-09-23,180.96,8568.47,stock_zh_a_hist_tx
2019-09-24,188.81,15676.79,stock_zh_a_hist_tx
2019-09-25,186.96,9531.41,stock_zh_a_hist_tx
2019-09-26,187.55,15975.23,stock_zh_a_hist_tx
2019-09-27,190.63,13520.5,stock_zh_a_hist_tx
2019-09-30,186.89,13036.8,stock_zh_a_hist_tx
2019-10-08,186.64,11936.17,stock_zh_a_hist_tx
2019-10-09,183.71,16341.41,stock_zh_a_hist_tx
2019-10-10,189.22,19562.95,stock_zh_a_hist_tx
2019-10-11,190.25,12472.99,stock_zh_a_hist_tx
2019-10-14,187.24,17640.6,stock_zh_a_hist_tx
2019-10-15,187.21,12514.75,stock_zh_a_hist_tx
2019-10-16,195.86,25328.29,stock_zh_a_hist_tx
2019-10-17,195.91,10979.05,stock_zh_a_hist_tx
2019-10-18,197.22,15280.42,stock_zh_a_hist_tx
2019-10-21,193.49,16662.84,stock_zh_a_hist_tx
2019-10-22,198.21,14153.13,stock_zh_a_hist_tx
2019-10-23,193.35,15136.37,stock_zh_a_hist_tx
2019-10-24,199.2,32775.98,stock_zh_a_hist_tx
2019-10-25,200.8,16806.9,stock_zh_a_hist_tx
2019-10-28,207.8,22081.38,stock_zh_a_hist_tx
2019-10-29,214.02,18591.24,stock_zh_a_hist_tx
2019-10-30,212.96,14171.26,stock_zh_a_hist_tx
2019-10-31,217.32,15749.64,stock_zh_a_hist_tx
2019-11-01,227.61,20879.22,stock_zh_a_hist_tx
2019-11-04,227.09,17343.03,stock_zh_a_hist_tx
2019-11-05,228.36,15540.25,stock_zh_a_hist_tx
2019-11-06,228.01,13248.51,stock_zh_a_hist_tx
2019-11-07,229.01,13942.95,stock_zh_a_hist_tx
2019-11-08,227.92,12972.77,stock_zh_a_hist_tx
2019-11-11,221.78,21827.83,stock_zh_a_hist_tx
2019-11-12,225.67,18150.67,stock_zh_a_hist_tx
2019-11-13,236.71,25603.97,stock_zh_a_hist_tx
2019-11-14,236.73,16749.79,stock_zh_a_hist_tx
2019-11-15,232.66,15685.61,stock_zh_a_hist_tx
2019-11-18,228.71,27086.8,stock_zh_a_hist_tx
2019-11-19,231.68,21869.78,stock_zh_a_hist_tx
2019-11-20,233.16,14992.05,stock_zh_a_hist_tx
2019-11-21,228.69,17230.74,stock_zh_a_hist_tx
2019-11-22,216.65,43406.16,stock_zh_a_hist_tx
2019-11-25,218.21,41893.13,stock_zh_a_hist_tx
2019-11-26,221.14,26972.61,stock_zh_a_hist_tx
2019-11-27,218.21,20549.09,stock_zh_a_hist_tx
2019-11-28,221.58,15258.47,stock_zh_a_hist_tx
2019-11-29,209.21,37011.48,stock_zh_a_hist_tx
2019-12-02,204.61,45168.15,stock_zh_a_hist_tx
2019-12-03,200.16,40329.66,stock_zh_a_hist_tx
2019-12-04,207.3,30774.83,stock_zh_a_hist_tx
2019-12-05,212.16,22513.64,stock_zh_a_hist_tx
2019-12-06,212.71,16973.57,stock_zh_a_hist_tx
2019-12-09,204.2,32513.24,stock_zh_a_hist_tx
2019-12-10,208.71,22942.99,stock_zh_a_hist_tx
2019-12-11,209.76,12370.92,stock_zh_a_hist_tx
2019-12-12,206.55,18236.35,stock_zh_a_hist_tx
2019-12-13,212.21,22558.76,stock_zh_a_hist_tx
2019-12-16,216.95,28218.14,stock_zh_a_hist_tx
2019-12-17,212.2,30589.31,stock_zh_a_hist_tx
2019-12-18,206.65,25813.83,stock_zh_a_hist_tx
2019-12-19,206.66,16965.09,stock_zh_a_hist_tx
2019-12-20,201.95,17880.03,stock_zh_a_hist_tx
2019-12-23,201.64,16290.71,stock_zh_a_hist_tx
2019-12-24,200.68,16603.42,stock_zh_a_hist_tx
2019-12-25,202.49,14913.24,stock_zh_a_hist_tx
2019-12-26,203.06,12038.94,stock_zh_a_hist_tx
2019-12-27,207.21,30630.41,stock_zh_a_hist_tx
2019-12-30,207.66,18461.83,stock_zh_a_hist_tx
2019-12-31,213.21,25625.68,stock_zh_a_hist_tx
2020-01-02,210.91,21594.54,stock_zh_a_hist_tx
2020-01-03,225.71,46109.05,stock_zh_a_hist_tx
2020-01-06,227.53,35342.07,stock_zh_a_hist_tx
2020-01-07,234.6,21624.43,stock_zh_a_hist_tx
2020-01-08,233.89,13725.58,stock_zh_a_hist_tx
2020-01-09,233.91,17482.84,stock_zh_a_hist_tx
2020-01-10,237.71,22427.14,stock_zh_a_hist_tx
2020-01-13,236.64,17452.81,stock_zh_a_hist_tx
2020-01-14,223.86,38968.22,stock_zh_a_hist_tx
2020-01-15,233.06,22861.18,stock_zh_a_hist_tx
2020-01-16,233.97,15518.85,stock_zh_a_hist_tx
2020-01-17,236.21,21180.64,stock_zh_a_hist_tx
2020-01-20,246.27,19880.65,stock_zh_a_hist_tx
2020-01-21,245.56,19049.55,stock_zh_a_hist_tx
2020-01-22,248.21,17918.5,stock_zh_a_hist_tx
2020-01-23,238.71,23078.24,stock_zh_a_hist_tx
2020-02-03,213.81,41863.84,stock_zh_a_hist_tx
2020-02-04,225.21,34301.83,stock_zh_a_hist_tx
2020-02-05,222.99,38241.57,stock_zh_a_hist_tx
2020-02-06,228.71,36207.28,stock_zh_a_hist_tx
2020-02-07,225.97,25850.48,stock_zh_a_hist_tx
2020-02-10,223.34,25467.71,stock_zh_a_hist_tx
2020-02-11,231.63,29181.21,stock_zh_a_hist_tx
2020-02-12,231.46,22347.69,stock_zh_a_hist_tx
2020-02-13,224.36,29411.01,stock_zh_a_hist_tx
2020-02-14,220.94,31891.5,stock_zh_a_hist_tx
2020-02-17,221.43,38905.77,stock_zh_a_hist_tx
2020-02-18,222.39,32201.55,stock_zh_a_hist_tx
2020-02-19,225.8,36722.94,stock_zh_a_hist_tx
2020-02-20,235.02,42145.26,stock_zh_a_hist_tx
2020-02-21,234.21,26804.23,stock_zh_a_hist_tx
2020-02-24,226.0,38064.78,stock_zh_a_hist_tx
2020-02-25,226.0,30240.18,stock_zh_a_hist_tx
2020-02-26,225.71,26567.42,stock_zh_a_hist_tx
2020-02-27,231.86,31018.75,stock_zh_a_hist_tx
2020-02-28,231.71,45570.48,stock_zh_a_hist_tx
2020-03-02,232.71,36175.99,stock_zh_a_hist_tx
2020-03-03,246.81,42874.45,stock_zh_a_hist_tx
2020-03-04,246.17,21651.0,stock_zh_a_hist_tx
2020-03-05,255.76,33417.8,stock_zh_a_hist_tx
2020-03-06,253.71,21866.83,stock_zh_a_hist_tx
2020-03-09,245.26,28359.72,stock_zh_a_hist_tx
2020-03-10,246.89,23985.63,stock_zh_a_hist_tx
2020-03-11,246.71,16484.96,stock_zh_a_hist_tx
2020-03-12,233.21,30460.06,stock_zh_a_hist_tx
2020-03-13,231.67,25368.07,stock_zh_a_hist_tx
2020-03-16,216.21,27410.76,stock_zh_a_hist_tx
2020-03-17,219.82,34046.26,stock_zh_a_hist_tx
2020-03-18,218.21,26709.78,stock_zh_a_hist_tx
2020-03-19,213.37,36142.35,stock_zh_a_hist_tx
2020-03-20,221.21,25961.13,stock_zh_a_hist_tx
2020-03-23,219.77,19528.51,stock_zh_a_hist_tx
2020-03-24,229.21,24310.78,stock_zh_a_hist_tx
2020-03-25,241.16,27748.18,stock_zh_a_hist_tx
2020-03-26,246.16,22102.04,stock_zh_a_hist_tx
2020-03-27,255.2,44814.54,stock_zh_a_hist_tx
2020-03-30,255.54,24550.71,stock_zh_a_hist_tx
2020-03-31,263.71,21932.6,stock_zh_a_hist_tx
2020-04-01,254.76,21915.2,stock_zh_a_hist_tx
2020-04-02,257.13,19020.57,stock_zh_a_hist_tx
2020-04-03,258.1,16723.01,stock_zh_a_hist_tx
2020-04-07,267.19,21510.34,stock_zh_a_hist_tx
2020-04-08,264.34,13511.41,stock_zh_a_hist_tx
2020-04-09,269.86,24531.94,stock_zh_a_hist_tx
2020-04-10,265.39,19086.93,stock_zh_a_hist_tx
2020-04-13,270.41,13284.01,stock_zh_a_hist_tx
2020-04-14,274.21,18859.78,stock_zh_a_hist_tx
2020-04-15,269.58,15827.98,stock_zh_a_hist_tx
2020-04-16,271.19,11799.57,stock_zh_a_hist_tx
2020-04-17,267.26,14785.75,stock_zh_a_hist_tx
2020-04-20,264.3,19208.16,stock_zh_a_hist_tx
2020-04-21,262.71,18451.39,stock_zh_a_hist_tx
2020-04-22,284.01,40942.46,stock_zh_a_hist_tx
2020-04-23,282.19,19669.24,stock_zh_a_hist_tx
2020-04-24,277.21,16089.04,stock_zh_a_hist_tx
2020-04-27,288.82,25185.94,stock_zh_a_hist_tx
2020-04-28,290.56,19083.39,stock_zh_a_hist_tx
2020-04-29,286.53,12806.36,stock_zh_a_hist_tx
2020-04-30,287.65,21477.6,stock_zh_a_hist_tx
2020-05-06,295.56,25846.36,stock_zh_a_hist_tx
2020-05-07,295.11,15069.94,stock_zh_a_hist_tx
2020-05-08,295.51,14846.13,stock_zh_a_hist_tx
2020-05-11,294.71,17005.17,stock_zh_a_hist_tx
2020-05-12,303.21,20693.42,stock_zh_a_hist_tx
2020-05-13,310.21,16921.12,stock_zh_a_hist_tx
2020-05-14,311.21,11685.45,stock_zh_a_hist_tx
2020-05-15,310.46,16028.32,stock_zh_a_hist_tx
2020-05-18,320.71,21559.93,stock_zh_a_hist_tx
2020-05-19,322.16,14629.74,stock_zh_a_hist_tx
2020-05-20,314.81,19995.18,stock_zh_a_hist_tx
2020-05-21,320.62,14629.27,stock_zh_a_hist_tx
2020-05-22,314.86,19857.42,stock_zh_a_hist_tx
2020-05-25,315.71,14716.9,stock_zh_a_hist_tx
2020-05-26,325.26,19444.96,stock_zh_a_hist_tx
2020-05-27,316.95,15723.52,stock_zh_a_hist_tx
2020-05-28,314.68,18463.05,stock_zh_a_hist_tx
2020-05-29,322.71,15071.2,stock_zh_a_hist_tx
2020-06-01,325.17,17002.97,stock_zh_a_hist_tx
2020-06-02,320.71,12831.91,stock_zh_a_hist_tx
2020-06-03,319.32,22305.88,stock_zh_a_hist_tx
2020-06-04,322.21,15753.33,stock_zh_a_hist_tx
2020-06-05,329.91,18648.48,stock_zh_a_hist_tx
2020-06-08,322.94,21681.6,stock_zh_a_hist_tx
2020-06-09,325.01,38466.56,stock_zh_a_hist_tx
2020-06-10,345.19,68767.58,stock_zh_a_hist_tx
2020-06-11,346.73,41870.47,stock_zh_a_hist_tx
2020-06-12,342.15,43305.74,stock_zh_a_hist_tx
2020-06-15,344.39,37124.64,stock_zh_a_hist_tx
2020-06-16,352.82,40068.11,stock_zh_a_hist_tx
2020-06-17,366.11,56253.69,stock_zh_a_hist_tx
2020-06-18,366.31,40011.65,stock_zh_a_hist_tx
2020-06-19,378.41,51246.16,stock_zh_a_hist_tx
2020-06-22,390.19,57030.18,stock_zh_a_hist_tx
2020-06-23,414.09,67633.97,stock_zh_a_hist_tx
2020-06-24,407.81,74702.97,stock_zh_a_hist_tx
2020-06-29,414.21,56476.01,stock_zh_a_hist_tx
2020-06-30,425.51,51212.12,stock_zh_a_hist_tx
2020-07-01,418.09,78956.36,stock_zh_a_hist_tx
2020-07-02,400.3,114746.64,stock_zh_a_hist_tx
2020-07-03,400.16,74899.23,stock_zh_a_hist_tx
2020-07-06,397.42,86925.02,stock_zh_a_hist_tx
2020-07-07,438.14,143092.92,stock_zh_a_hist_tx
2020-07-08,433.71,84311.31,stock_zh_a_hist_tx
2020-07-09,444.79,77048.58,stock_zh_a_hist_tx
2020-07-10,445.21,63643.19,stock_zh_a_hist_tx
2020-07-13,463.52,68385.77,stock_zh_a_hist_tx
2020-07-14,477.27,70969.5,stock_zh_a_hist_tx
2020-07-15,490.76,79911.65,stock_zh_a_hist_tx
2020-07-16,460.71,106866.18,stock_zh_a_hist_tx
2020-07-17,477.36,73547.35,stock_zh_a_hist_tx
2020-07-20,465.34,73720.0,stock_zh_a_hist_tx
2020-07-21,469.47,53475.0,stock_zh_a_hist_tx
2020-07-22,477.96,56191.0,stock_zh_a_hist_tx
2020-07-23,470.11,75880.77,stock_zh_a_hist_tx
2020-07-24,437.43,100032.78,stock_zh_a_hist_tx
2020-07-27,444.49,51601.84,stock_zh_a_hist_tx
2020-07-28,450.81,52086.95,stock_zh_a_hist_tx
2020-07-29,493.43,121723.55,stock_zh_a_hist_tx
2020-07-30,488.16,81140.14,stock_zh_a_hist_tx
2020-07-31,487.21,62909.92,stock_zh_a_hist_tx
2020-08-03,486.23,64482.56,stock_zh_a_hist_tx
2020-08-04,490.27,66106.05,stock_zh_a_hist_tx
2020-08-05,489.2,49108.03,stock_zh_a_hist_tx
2020-08-06,481.75,48319.45,stock_zh_a_hist_tx
2020-08-07,474.4,56717.11,stock_zh_a_hist_tx
2020-08-10,478.71,48804.99,stock_zh_a_hist_tx
2020-08-11,476.88,38163.94,stock_zh_a_hist_tx
2020-08-12,466.1,52932.23,stock_zh_a_hist_tx
2020-08-13,440.76,80744.33,stock_zh_a_hist_tx
2020-08-14,442.72,68968.36,stock_zh_a_hist_tx
2020-08-17,447.19,42569.67,stock_zh_a_hist_tx
2020-08-18,457.61,41183.46,stock_zh_a_hist_tx
2020-08-19,438.91,46248.94,stock_zh_a_hist_tx
2020-08-20,439.22,40557.05,stock_zh_a_hist_tx
2020-08-21,436.22,42002.24,stock_zh_a_hist_tx
2020-08-24,431.21,48133.46,stock_zh_a_hist_tx
2020-08-25,438.0,47531.53,stock_zh_a_hist_tx
2020-08-26,442.21,56897.5,stock_zh_a_hist_tx
2020-08-27,444.12,36764.54,stock_zh_a_hist_tx
2020-08-28,453.15,50420.8,stock_zh_a_hist_tx
2020-08-31,457.81,58322.64,stock_zh_a_hist_tx
2020-09-01,458.7,44984.16,stock_zh_a_hist_tx
2020-09-02,447.71,48871.7,stock_zh_a_hist_tx
2020-09-03,441.21,50845.35,stock_zh_a_hist_tx
2020-09-04,424.21,67302.27,stock_zh_a_hist_tx
2020-09-07,396.21,95784.65,stock_zh_a_hist_tx
2020-09-08,412.86,58287.28,stock_zh_a_hist_tx
2020-09-09,401.41,36529.79,stock_zh_a_hist_tx
2020-09-10,401.91,36004.76,stock_zh_a_hist_tx
2020-09-11,403.12,33169.44,stock_zh_a_hist_tx
2020-09-14,361.83,150609.42,stock_zh_a_hist_tx
2020-09-15,373.57,140604.13,stock_zh_a_hist_tx
2020-09-16,351.66,152029.07,stock_zh_a_hist_tx
2020-09-17,353.21,61196.95,stock_zh_a_hist_tx
2020-09-18,352.11,81192.21,stock_zh_a_hist_tx
2020-09-21,356.02,67833.41,stock_zh_a_hist_tx
2020-09-22,359.19,46063.7,stock_zh_a_hist_tx
2020-09-23,368.91,81464.34,stock_zh_a_hist_tx
2020-09-24,359.71,41426.12,stock_zh_a_hist_tx
2020-09-25,355.91,31720.32,stock_zh_a_hist_tx
2020-09-28,356.41,41099.19,stock_zh_a_hist_tx
2020-09-29,361.4,34217.18,stock_zh_a_hist_tx
2020-09-30,359.85,49738.42,stock_zh_a_hist_tx
2020-10-09,362.21,52771.58,stock_zh_a_hist_tx
2020-10-12,374.61,70345.44,stock_zh_a_hist_tx
2020-10-13,388.21,69132.78,stock_zh_a_hist_tx
2020-10-14,377.21,48183.31,stock_zh_a_hist_tx
2020-10-15,375.18,32311.83,stock_zh_a_hist_tx
2020-10-16,368.79,36676.89,stock_zh_a_hist_tx
2020-10-19,359.21,31672.72,stock_zh_a_hist_tx
2020-10-20,362.21,25656.45,stock_zh_a_hist_tx
2020-10-21,361.21,31523.8,stock_zh_a_hist_tx
2020-10-22,352.21,40629.42,stock_zh_a_hist_tx
2020-10-23,320.2,113061.25,stock_zh_a_hist_tx
2020-10-26,336.73,80180.76,stock_zh_a_hist_tx
2020-10-27,371.38,108955.96,stock_zh_a_hist_tx
2020-10-28,367.73,56103.03,stock_zh_a_hist_tx
2020-10-29,369.0,46644.65,stock_zh_a_hist_tx
2020-10-30,364.73,52340.16,stock_zh_a_hist_tx
2020-11-02,354.81,61842.17,stock_zh_a_hist_tx
2020-11-03,366.21,42830.01,stock_zh_a_hist_tx
2020-11-04,366.99,45352.19,stock_zh_a_hist_tx
2020-11-05,358.21,76905.0,stock_zh_a_hist_tx
2020-11-06,338.51,107185.53,stock_zh_a_hist_tx
2020-11-09,344.47,68804.34,stock_zh_a_hist_tx
2020-11-10,337.21,53121.25,stock_zh_a_hist_tx
2020-11-11,333.33,51870.32,stock_zh_a_hist_tx
2020-11-12,340.32,38815.5,stock_zh_a_hist_tx
2020-11-13,344.25,38964.24,stock_zh_a_hist_tx
2020-11-16,347.01,45790.4,stock_zh_a_hist_tx
2020-11-17,341.05,34003.55,stock_zh_a_hist_tx
2020-11-18,337.41,33675.14,stock_zh_a_hist_tx
2020-11-19,346.21,47727.73,stock_zh_a_hist_tx
2020-11-20,347.6,33239.69,stock_zh_a_hist_tx
2020-11-23,345.8,30094.55,stock_zh_a_hist_tx
2020-11-24,340.41,24869.17,stock_zh_a_hist_tx
2020-11-25,333.21,30674.54,stock_zh_a_hist_tx
2020-11-26,327.6,29342.96,stock_zh_a_hist_tx
2020-11-27,339.73,47016.96,stock_zh_a_hist_tx
2020-11-30,356.76,78457.22,stock_zh_a_hist_tx
2020-12-01,371.83,82894.93,stock_zh_a_hist_tx
2020-12-02,368.01,41534.39,stock_zh_a_hist_tx
2020-12-03,377.2,51179.74,stock_zh_a_hist_tx
2020-12-04,380.61,37280.08,stock_zh_a_hist_tx
2020-12-07,377.49,41243.59,stock_zh_a_hist_tx
2020-12-08,378.21,27348.23,stock_zh_a_hist_tx
2020-12-09,370.76,32064.57,stock_zh_a_hist_tx
2020-12-10,368.21,38312.61,stock_zh_a_hist_tx
2020-12-11,364.46,37208.35,stock_zh_a_hist_tx
2020-12-14,368.21,35595.8,stock_zh_a_hist_tx
2020-12-15,385.87,62070.68,stock_zh_a_hist_tx
2020-12-16,394.46,50333.34,stock_zh_a_hist_tx
2020-12-17,429.63,134628.21,stock_zh_a_hist_tx
2020-12-18,438.63,60912.51,stock_zh_a_hist_tx
2020-12-21,435.31,40497.32,stock_zh_a_hist_tx
2020-12-22,431.11,52234.53,stock_zh_a_hist_tx
2020-12-23,423.65,52978.6,stock_zh_a_hist_tx
2020-12-24,408.33,52813.78,stock_zh_a_hist_tx
2020-12-25,424.21,44153.21,stock_zh_a_hist_tx
2020-12-28,424.06,38377.87,stock_zh_a_hist_tx
2020-12-29,420.91,26074.97,stock_zh_a_hist_tx
2020-12-30,430.21,43018.94,stock_zh_a_hist_tx
2020-12-31,439.12,48564.63,stock_zh_a_hist_tx
2021-01-04,463.66,71037.45,stock_zh_a_hist_tx
2021-01-05,467.2,63987.68,stock_zh_a_hist_tx
2021-01-06,499.81,88908.25,stock_zh_a_hist_tx
2021-01-07,494.27,60903.38,stock_zh_a_hist_tx
2021-01-08,501.36,58539.27,stock_zh_a_hist_tx
2021-01-11,480.82,70042.86,stock_zh_a_hist_tx
2021-01-12,494.43,55198.65,stock_zh_a_hist_tx
2021-01-13,478.2,48145.94,stock_zh_a_hist_tx
2021-01-14,454.72,49324.72,stock_zh_a_hist_tx
2021-01-15,464.19,41547.63,stock_zh_a_hist_tx
2021-01-18,464.33,38594.81,stock_zh_a_hist_tx
2021-01-19,441.21,55931.16,stock_zh_a_hist_tx
2021-01-20,449.41,47495.36,stock_zh_a_hist_tx
2021-01-21,451.48,46470.92,stock_zh_a_hist_tx
2021-01-22,457.21,55412.66,stock_zh_a_hist_tx
2021-01-25,482.59,60731.32,stock_zh_a_hist_tx
2021-01-26,460.35,49283.53,stock_zh_a_hist_tx
2021-01-27,470.99,46072.42,stock_zh_a_hist_tx
2021-01-28,448.39,34644.96,stock_zh_a_hist_tx
2021-01-29,444.83,35539.36,stock_zh_a_hist_tx
2021-02-01,443.46,31385.44,stock_zh_a_hist_tx
2021-02-02,467.91,50149.69,stock_zh_a_hist_tx
2021-02-03,479.34,46154.5,stock_zh_a_hist_tx
2021-02-04,467.21,40187.94,stock_zh_a_hist_tx
2021-02-05,476.83,51675.28,stock_zh_a_hist_tx
2021-02-08,496.66,60253.62,stock_zh_a_hist_tx
2021-02-09,498.12,52172.41,stock_zh_a_hist_tx
2021-02-10,484.73,69529.24,stock_zh_a_hist_tx
2021-02-18,460.21,74939.12,stock_zh_a_hist_tx
2021-02-19,453.21,46045.21,stock_zh_a_hist_tx
2021-02-22,429.24,55907.05,stock_zh_a_hist_tx
2021-02-23,430.01,41082.26,stock_zh_a_hist_tx
2021-02-24,408.53,51689.69,stock_zh_a_hist_tx
2021-02-25,418.71,54906.16,stock_zh_a_hist_tx
